   Elapsed time	      I	     II	    III	    aVR	    aVL	    aVF	     V1	     V2	     V3	     V4	     V5	     V6
          2.260	  0.199	  0.941	  0.742	 -0.570	 -0.271	  0.841	 -0.071	 -0.130	 -0.025	 -0.191	 -0.672	 -0.447
          2.262	  0.198	  0.943	  0.745	 -0.571	 -0.274	  0.845	 -0.078	 -0.133	 -0.029	 -0.194	 -0.678	 -0.448
          2.264	  0.203	  0.955	  0.752	 -0.579	 -0.275	  0.854	 -0.082	 -0.133	 -0.029	 -0.201	 -0.685	 -0.448
          2.266	  0.203	  0.954	  0.750	 -0.579	 -0.274	  0.853	 -0.086	 -0.140	 -0.037	 -0.203	 -0.688	 -0.453
          2.268	  0.196	  0.937	  0.741	 -0.567	 -0.273	  0.840	 -0.078	 -0.137	 -0.035	 -0.202	 -0.692	 -0.453
          2.270	  0.193	  0.935	  0.743	 -0.564	 -0.275	  0.839	 -0.076	 -0.134	 -0.028	 -0.197	 -0.685	 -0.448
          2.272	  0.197	  0.938	  0.740	 -0.568	 -0.271	  0.839	 -0.061	 -0.123	 -0.021	 -0.187	 -0.681	 -0.443
          2.274	  0.191	  0.928	  0.737	 -0.560	 -0.272	  0.834	 -0.062	 -0.126	 -0.021	 -0.185	 -0.680	 -0.442
          2.276	  0.200	  0.929	  0.729	 -0.565	 -0.264	  0.829	 -0.057	 -0.119	 -0.017	 -0.179	 -0.673	 -0.439
          2.278	  0.197	  0.936	  0.740	 -0.568	 -0.271	  0.839	 -0.062	 -0.126	 -0.021	 -0.186	 -0.674	 -0.436
          2.280	  0.191	  0.932	  0.742	 -0.561	 -0.276	  0.837	 -0.068	 -0.134	 -0.029	 -0.193	 -0.680	 -0.437
          2.282	  0.190	  0.944	  0.754	 -0.568	 -0.281	  0.849	 -0.081	 -0.144	 -0.037	 -0.200	 -0.685	 -0.443
          2.284	  0.182	  0.945	  0.762	 -0.564	 -0.290	  0.854	 -0.075	 -0.152	 -0.041	 -0.203	 -0.685	 -0.446
          2.286	  0.189	  0.955	  0.766	 -0.572	 -0.288	  0.861	 -0.086	 -0.150	 -0.044	 -0.206	 -0.692	 -0.451
          2.288	  0.183	  0.935	  0.750	 -0.559	 -0.284	  0.843	 -0.075	 -0.146	 -0.038	 -0.199	 -0.685	 -0.448
          2.290	  0.192	  0.946	  0.754	 -0.569	 -0.281	  0.850	 -0.071	 -0.140	 -0.036	 -0.195	 -0.682	 -0.443
          2.292	  0.178	  0.930	  0.752	 -0.554	 -0.287	  0.842	 -0.070	 -0.141	 -0.036	 -0.196	 -0.686	 -0.444
          2.294	  0.193	  0.941	  0.747	 -0.568	 -0.277	  0.844	 -0.063	 -0.137	 -0.033	 -0.192	 -0.683	 -0.441
          2.296	  0.181	  0.927	  0.747	 -0.554	 -0.283	  0.837	 -0.063	 -0.135	 -0.034	 -0.189	 -0.680	 -0.438
          2.298	  0.191	  0.938	  0.747	 -0.565	 -0.278	  0.843	 -0.071	 -0.146	 -0.036	 -0.195	 -0.684	 -0.441
          2.300	  0.181	  0.936	  0.754	 -0.559	 -0.286	  0.846	 -0.075	 -0.153	 -0.042	 -0.197	 -0.685	 -0.444
          2.302	  0.198	  0.961	  0.762	 -0.580	 -0.282	  0.862	 -0.083	 -0.154	 -0.044	 -0.201	 -0.685	 -0.445
          2.304	  0.196	  0.968	  0.771	 -0.582	 -0.288	  0.870	 -0.088	 -0.161	 -0.051	 -0.204	 -0.686	 -0.449
          2.306	  0.189	  0.967	  0.779	 -0.578	 -0.295	  0.873	 -0.085	 -0.168	 -0.053	 -0.205	 -0.684	 -0.447
          2.308	  0.189	  0.953	  0.764	 -0.571	 -0.287	  0.859	 -0.088	 -0.167	 -0.053	 -0.204	 -0.681	 -0.445
          2.310	  0.180	  0.946	  0.764	 -0.564	 -0.292	  0.856	 -0.080	 -0.162	 -0.051	 -0.200	 -0.674	 -0.440
          2.312	  0.171	  0.940	  0.767	 -0.554	 -0.298	  0.853	 -0.077	 -0.164	 -0.051	 -0.195	 -0.668	 -0.442
          2.314	  0.180	  0.944	  0.763	 -0.561	 -0.291	  0.853	 -0.078	 -0.161	 -0.052	 -0.195	 -0.667	 -0.440
          2.316	  0.181	  0.945	  0.764	 -0.562	 -0.292	  0.855	 -0.070	 -0.154	 -0.045	 -0.183	 -0.655	 -0.430
          2.318	  0.184	  0.949	  0.765	 -0.567	 -0.290	  0.857	 -0.073	 -0.167	 -0.053	 -0.197	 -0.669	 -0.435
          2.320	  0.184	  0.949	  0.764	 -0.567	 -0.290	  0.857	 -0.086	 -0.171	 -0.058	 -0.201	 -0.672	 -0.436
          2.322	  0.173	  0.951	  0.777	 -0.563	 -0.301	  0.864	 -0.086	 -0.178	 -0.063	 -0.210	 -0.683	 -0.445
          2.324	  0.176	  0.955	  0.778	 -0.567	 -0.301	  0.868	 -0.090	 -0.183	 -0.069	 -0.217	 -0.690	 -0.447
          2.326	  0.183	  0.966	  0.782	 -0.575	 -0.299	  0.874	 -0.089	 -0.184	 -0.070	 -0.221	 -0.694	 -0.446
          2.328	  0.180	  0.954	  0.773	 -0.567	 -0.296	  0.864	 -0.087	 -0.184	 -0.070	 -0.218	 -0.693	 -0.445
          2.330	  0.172	  0.949	  0.777	 -0.561	 -0.303	  0.864	 -0.075	 -0.181	 -0.068	 -0.215	 -0.691	 -0.444
          2.332	  0.175	  0.936	  0.761	 -0.556	 -0.293	  0.849	 -0.077	 -0.181	 -0.064	 -0.208	 -0.685	 -0.437
          2.334	  0.169	  0.926	  0.756	 -0.548	 -0.293	  0.842	 -0.070	 -0.177	 -0.065	 -0.208	 -0.689	 -0.442
          2.336	  0.172	  0.927	  0.754	 -0.550	 -0.291	  0.842	 -0.068	 -0.172	 -0.062	 -0.203	 -0.681	 -0.438
          2.338	  0.180	  0.938	  0.757	 -0.558	 -0.288	  0.848	 -0.080	 -0.183	 -0.070	 -0.213	 -0.684	 -0.448
          2.340	  0.169	  0.936	  0.768	 -0.552	 -0.300	  0.852	 -0.082	 -0.186	 -0.074	 -0.213	 -0.678	 -0.445
          2.342	  0.172	  0.948	  0.776	 -0.560	 -0.302	  0.862	 -0.085	 -0.197	 -0.080	 -0.219	 -0.680	 -0.447
          2.344	  0.172	  0.949	  0.777	 -0.561	 -0.303	  0.864	 -0.088	 -0.196	 -0.080	 -0.218	 -0.681	 -0.449
          2.346	  0.169	  0.952	  0.784	 -0.561	 -0.307	  0.869	 -0.094	 -0.207	 -0.090	 -0.229	 -0.694	 -0.459
          2.348	  0.172	  0.940	  0.766	 -0.556	 -0.297	  0.854	 -0.090	 -0.200	 -0.086	 -0.223	 -0.692	 -0.451
          2.350	  0.168	  0.933	  0.765	 -0.550	 -0.299	  0.849	 -0.079	 -0.194	 -0.082	 -0.221	 -0.689	 -0.447
          2.352	  0.171	  0.927	  0.757	 -0.550	 -0.293	  0.843	 -0.073	 -0.187	 -0.076	 -0.215	 -0.683	 -0.442
          2.354	  0.170	  0.923	  0.753	 -0.546	 -0.291	  0.839	 -0.073	 -0.185	 -0.075	 -0.217	 -0.689	 -0.445
          2.356	  0.165	  0.917	  0.752	 -0.541	 -0.294	  0.835	 -0.071	 -0.188	 -0.077	 -0.217	 -0.694	 -0.443
          2.358	  0.169	  0.928	  0.759	 -0.548	 -0.295	  0.844	 -0.072	 -0.193	 -0.081	 -0.221	 -0.697	 -0.440
          2.360	  0.167	  0.926	  0.759	 -0.547	 -0.295	  0.843	 -0.079	 -0.203	 -0.087	 -0.226	 -0.700	 -0.440
          2.362	  0.164	  0.937	  0.774	 -0.551	 -0.305	  0.856	 -0.088	 -0.211	 -0.093	 -0.232	 -0.703	 -0.443
          2.364	  0.170	  0.954	  0.783	 -0.562	 -0.306	  0.869	 -0.089	 -0.217	 -0.099	 -0.234	 -0.705	 -0.446
          2.366	  0.172	  0.945	  0.773	 -0.559	 -0.300	  0.859	 -0.100	 -0.218	 -0.105	 -0.239	 -0.708	 -0.449
          2.368	  0.161	  0.938	  0.777	 -0.549	 -0.308	  0.858	 -0.089	 -0.207	 -0.098	 -0.230	 -0.701	 -0.445
          2.370	  0.166	  0.938	  0.773	 -0.552	 -0.304	  0.856	 -0.083	 -0.207	 -0.092	 -0.226	 -0.694	 -0.436
          2.372	  0.167	  0.930	  0.763	 -0.549	 -0.298	  0.848	 -0.078	 -0.198	 -0.088	 -0.218	 -0.685	 -0.430
          2.374	  0.157	  0.925	  0.769	 -0.541	 -0.306	  0.847	 -0.080	 -0.201	 -0.088	 -0.218	 -0.686	 -0.435
          2.376	  0.166	  0.931	  0.765	 -0.549	 -0.300	  0.849	 -0.075	 -0.200	 -0.086	 -0.215	 -0.682	 -0.433
          2.378	  0.180	  0.943	  0.763	 -0.562	 -0.291	  0.854	 -0.081	 -0.203	 -0.088	 -0.221	 -0.687	 -0.437
          2.380	  0.167	  0.934	  0.768	 -0.550	 -0.301	  0.852	 -0.089	 -0.214	 -0.096	 -0.228	 -0.694	 -0.445
          2.382	  0.171	  0.951	  0.780	 -0.560	 -0.305	  0.865	 -0.096	 -0.216	 -0.099	 -0.234	 -0.697	 -0.449
          2.384	  0.159	  0.944	  0.785	 -0.551	 -0.314	  0.865	 -0.099	 -0.223	 -0.103	 -0.234	 -0.698	 -0.448
          2.386	  0.165	  0.948	  0.783	 -0.557	 -0.309	  0.866	 -0.103	 -0.228	 -0.107	 -0.238	 -0.700	 -0.446
          2.388	  0.172	  0.956	  0.783	 -0.565	 -0.304	  0.870	 -0.092	 -0.214	 -0.099	 -0.229	 -0.691	 -0.434
          2.390	  0.174	  0.950	  0.775	 -0.562	 -0.301	  0.863	 -0.089	 -0.214	 -0.097	 -0.227	 -0.684	 -0.437
          2.392	  0.169	  0.938	  0.769	 -0.553	 -0.300	  0.854	 -0.085	 -0.214	 -0.095	 -0.223	 -0.680	 -0.433
          2.394	  0.169	  0.929	  0.760	 -0.549	 -0.296	  0.845	 -0.085	 -0.209	 -0.094	 -0.225	 -0.683	 -0.433
          2.396	  0.158	  0.922	  0.764	 -0.540	 -0.303	  0.844	 -0.069	 -0.204	 -0.086	 -0.216	 -0.677	 -0.433
          2.398	  0.164	  0.938	  0.773	 -0.550	 -0.305	  0.856	 -0.081	 -0.206	 -0.088	 -0.218	 -0.681	 -0.435
          2.400	  0.162	  0.940	  0.777	 -0.551	 -0.307	  0.859	 -0.089	 -0.215	 -0.099	 -0.229	 -0.691	 -0.441
          2.402	  0.163	  0.949	  0.786	 -0.556	 -0.311	  0.868	 -0.087	 -0.218	 -0.102	 -0.234	 -0.695	 -0.443
          2.404	  0.168	  0.944	  0.776	 -0.556	 -0.304	  0.861	 -0.089	 -0.220	 -0.103	 -0.234	 -0.700	 -0.441
          2.406	  0.165	  0.943	  0.777	 -0.554	 -0.306	  0.860	 -0.096	 -0.225	 -0.106	 -0.237	 -0.701	 -0.444
          2.408	  0.165	  0.940	  0.775	 -0.552	 -0.305	  0.858	 -0.092	 -0.220	 -0.102	 -0.232	 -0.698	 -0.444
          2.410	  0.161	  0.932	  0.771	 -0.548	 -0.305	  0.853	 -0.085	 -0.221	 -0.102	 -0.233	 -0.698	 -0.445
          2.412	  0.151	  0.922	  0.771	 -0.537	 -0.310	  0.847	 -0.073	 -0.212	 -0.095	 -0.223	 -0.690	 -0.439
          2.414	  0.148	  0.914	  0.765	 -0.531	 -0.308	  0.840	 -0.077	 -0.216	 -0.096	 -0.223	 -0.687	 -0.436
          2.416	  0.170	  0.928	  0.758	 -0.549	 -0.294	  0.844	 -0.070	 -0.206	 -0.089	 -0.218	 -0.682	 -0.432
          2.418	  0.170	  0.935	  0.767	 -0.553	 -0.298	  0.852	 -0.075	 -0.213	 -0.096	 -0.226	 -0.685	 -0.434
          2.420	  0.165	  0.943	  0.777	 -0.554	 -0.305	  0.861	 -0.085	 -0.216	 -0.099	 -0.227	 -0.688	 -0.437
          2.422	  0.177	  0.957	  0.779	 -0.568	 -0.301	  0.868	 -0.089	 -0.217	 -0.097	 -0.227	 -0.684	 -0.435
          2.424	  0.169	  0.956	  0.788	 -0.563	 -0.309	  0.872	 -0.095	 -0.217	 -0.098	 -0.226	 -0.681	 -0.437
          2.426	  0.190	  0.972	  0.781	 -0.582	 -0.296	  0.877	 -0.108	 -0.226	 -0.102	 -0.231	 -0.684	 -0.440
          2.428	  0.176	  0.965	  0.789	 -0.571	 -0.306	  0.877	 -0.099	 -0.213	 -0.093	 -0.220	 -0.678	 -0.436
          2.430	  0.178	  0.986	  0.807	 -0.582	 -0.315	  0.897	 -0.090	 -0.205	 -0.079	 -0.203	 -0.663	 -0.416
          2.432	  0.186	  1.007	  0.821	 -0.597	 -0.318	  0.914	 -0.068	 -0.186	 -0.056	 -0.180	 -0.644	 -0.394
          2.434	  0.174	  1.016	  0.842	 -0.595	 -0.334	  0.929	 -0.057	 -0.180	 -0.048	 -0.174	 -0.643	 -0.385
          2.436	  0.173	  1.018	  0.845	 -0.596	 -0.336	  0.932	 -0.047	 -0.180	 -0.045	 -0.171	 -0.644	 -0.383
          2.438	  0.170	  1.027	  0.858	 -0.599	 -0.344	  0.943	 -0.054	 -0.191	 -0.049	 -0.174	 -0.643	 -0.383
          2.440	  0.173	  1.034	  0.860	 -0.604	 -0.344	  0.947	 -0.053	 -0.195	 -0.046	 -0.169	 -0.638	 -0.378
          2.442	  0.177	  1.044	  0.867	 -0.611	 -0.345	  0.956	 -0.060	 -0.193	 -0.048	 -0.173	 -0.646	 -0.381
          2.444	  0.192	  1.058	  0.867	 -0.625	 -0.337	  0.963	 -0.060	 -0.190	 -0.044	 -0.169	 -0.644	 -0.377
          2.446	  0.181	  1.063	  0.881	 -0.623	 -0.349	  0.973	 -0.080	 -0.205	 -0.052	 -0.171	 -0.643	 -0.381
          2.448	  0.175	  1.063	  0.888	 -0.620	 -0.356	  0.976	 -0.095	 -0.207	 -0.048	 -0.162	 -0.633	 -0.374
          2.450	  0.188	  1.071	  0.882	 -0.629	 -0.346	  0.976	 -0.113	 -0.208	 -0.043	 -0.157	 -0.628	 -0.368
          2.452	  0.182	  1.071	  0.888	 -0.627	 -0.353	  0.980	 -0.103	 -0.200	 -0.032	 -0.146	 -0.617	 -0.363
          2.454	  0.183	  1.065	  0.881	 -0.624	 -0.349	  0.973	 -0.091	 -0.202	 -0.031	 -0.141	 -0.608	 -0.366
          2.456	  0.191	  1.076	  0.885	 -0.633	 -0.347	  0.981	 -0.088	 -0.194	 -0.021	 -0.129	 -0.593	 -0.356
          2.458	  0.205	  1.073	  0.868	 -0.639	 -0.332	  0.971	 -0.102	 -0.200	 -0.033	 -0.144	 -0.602	 -0.361
          2.460	  0.204	  1.065	  0.860	 -0.634	 -0.328	  0.963	 -0.127	 -0.224	 -0.053	 -0.160	 -0.613	 -0.365
          2.462	  0.207	  1.082	  0.875	 -0.645	 -0.334	  0.979	 -0.149	 -0.243	 -0.073	 -0.176	 -0.624	 -0.367
          2.464	  0.212	  1.102	  0.890	 -0.657	 -0.339	  0.996	 -0.163	 -0.250	 -0.070	 -0.171	 -0.621	 -0.360
          2.466	  0.218	  1.117	  0.898	 -0.668	 -0.340	  1.008	 -0.150	 -0.242	 -0.060	 -0.163	 -0.621	 -0.354
          2.468	  0.212	  1.112	  0.900	 -0.661	 -0.344	  1.006	 -0.154	 -0.246	 -0.064	 -0.163	 -0.623	 -0.357
          2.470	  0.211	  1.123	  0.911	 -0.667	 -0.350	  1.018	 -0.165	 -0.256	 -0.059	 -0.151	 -0.606	 -0.343
          2.472	  0.213	  1.115	  0.902	 -0.665	 -0.344	  1.009	 -0.171	 -0.255	 -0.058	 -0.146	 -0.599	 -0.336
          2.474	  0.217	  1.109	  0.892	 -0.663	 -0.338	  1.002	 -0.179	 -0.266	 -0.062	 -0.150	 -0.601	 -0.332
          2.476	  0.217	  1.112	  0.894	 -0.664	 -0.339	  1.004	 -0.193	 -0.275	 -0.074	 -0.154	 -0.600	 -0.325
          2.478	  0.222	  1.115	  0.892	 -0.668	 -0.335	  1.004	 -0.201	 -0.299	 -0.098	 -0.177	 -0.613	 -0.329
          2.480	  0.199	  1.089	  0.890	 -0.644	 -0.346	  0.991	 -0.197	 -0.305	 -0.108	 -0.187	 -0.617	 -0.334
          2.482	  0.194	  1.079	  0.885	 -0.637	 -0.345	  0.983	 -0.208	 -0.307	 -0.116	 -0.199	 -0.624	 -0.340
          2.484	  0.233	  1.075	  0.842	 -0.653	 -0.305	  0.959	 -0.201	 -0.298	 -0.117	 -0.204	 -0.632	 -0.350
          2.486	  0.251	  1.065	  0.815	 -0.658	 -0.282	  0.941	 -0.207	 -0.295	 -0.120	 -0.211	 -0.640	 -0.356
          2.488	  0.258	  1.028	  0.770	 -0.643	 -0.257	  0.898	 -0.202	 -0.274	 -0.112	 -0.212	 -0.644	 -0.364
          2.490	  0.254	  1.023	  0.769	 -0.638	 -0.258	  0.896	 -0.186	 -0.264	 -0.106	 -0.211	 -0.642	 -0.363
          2.492	  0.250	  1.016	  0.766	 -0.633	 -0.259	  0.891	 -0.180	 -0.257	 -0.101	 -0.210	 -0.643	 -0.365
          2.494	  0.255	  1.006	  0.751	 -0.631	 -0.248	  0.879	 -0.178	 -0.253	 -0.104	 -0.213	 -0.647	 -0.372
          2.496	  0.278	  1.008	  0.731	 -0.642	 -0.226	  0.870	 -0.170	 -0.235	 -0.090	 -0.203	 -0.642	 -0.363
          2.498	  0.268	  1.006	  0.739	 -0.637	 -0.235	  0.873	 -0.168	 -0.246	 -0.100	 -0.214	 -0.654	 -0.370
          2.500	  0.251	  1.016	  0.766	 -0.633	 -0.258	  0.891	 -0.147	 -0.230	 -0.085	 -0.201	 -0.648	 -0.361
          2.502	  0.232	  1.018	  0.786	 -0.626	 -0.277	  0.903	 -0.134	 -0.226	 -0.083	 -0.203	 -0.652	 -0.364
          2.504	  0.218	  1.007	  0.789	 -0.613	 -0.285	  0.898	 -0.124	 -0.236	 -0.096	 -0.214	 -0.666	 -0.383
          2.506	  0.201	  1.000	  0.799	 -0.601	 -0.298	  0.899	 -0.118	 -0.236	 -0.099	 -0.223	 -0.676	 -0.390
          2.508	  0.185	  0.966	  0.780	 -0.576	 -0.298	  0.874	 -0.102	 -0.229	 -0.103	 -0.232	 -0.693	 -0.405
          2.510	  0.172	  0.956	  0.784	 -0.565	 -0.305	  0.870	 -0.102	 -0.237	 -0.111	 -0.236	 -0.696	 -0.405
          2.512	  0.173	  0.949	  0.775	 -0.561	 -0.300	  0.863	 -0.085	 -0.230	 -0.104	 -0.227	 -0.685	 -0.400
          2.514	  0.177	  0.947	  0.769	 -0.562	 -0.295	  0.859	 -0.084	 -0.223	 -0.097	 -0.219	 -0.677	 -0.397
          2.516	  0.164	  0.925	  0.762	 -0.545	 -0.299	  0.844	 -0.074	 -0.220	 -0.100	 -0.224	 -0.681	 -0.404
          2.518	  0.163	  0.924	  0.760	 -0.543	 -0.299	  0.843	 -0.083	 -0.225	 -0.109	 -0.235	 -0.691	 -0.413
          2.520	  0.169	  0.927	  0.759	 -0.548	 -0.295	  0.844	 -0.086	 -0.225	 -0.115	 -0.239	 -0.693	 -0.416
          2.522	  0.172	  0.936	  0.764	 -0.555	 -0.296	  0.850	 -0.092	 -0.236	 -0.122	 -0.249	 -0.702	 -0.421
          2.524	  0.166	  0.933	  0.767	 -0.549	 -0.300	  0.850	 -0.090	 -0.241	 -0.130	 -0.261	 -0.708	 -0.424
          2.526	  0.175	  0.934	  0.758	 -0.555	 -0.292	  0.847	 -0.100	 -0.246	 -0.140	 -0.270	 -0.716	 -0.433
          2.528	  0.163	  0.925	  0.762	 -0.544	 -0.299	  0.844	 -0.088	 -0.240	 -0.133	 -0.264	 -0.717	 -0.434
          2.530	  0.161	  0.913	  0.753	 -0.537	 -0.296	  0.833	 -0.085	 -0.234	 -0.129	 -0.261	 -0.716	 -0.434
          2.532	  0.157	  0.908	  0.751	 -0.533	 -0.297	  0.830	 -0.079	 -0.229	 -0.126	 -0.259	 -0.714	 -0.432
          2.534	  0.160	  0.902	  0.743	 -0.531	 -0.291	  0.823	 -0.071	 -0.226	 -0.121	 -0.257	 -0.715	 -0.432
          2.536	  0.155	  0.895	  0.740	 -0.526	 -0.292	  0.818	 -0.067	 -0.220	 -0.117	 -0.254	 -0.717	 -0.428
          2.538	  0.161	  0.907	  0.747	 -0.534	 -0.292	  0.827	 -0.070	 -0.221	 -0.117	 -0.255	 -0.713	 -0.426
          2.540	  0.164	  0.907	  0.743	 -0.536	 -0.289	  0.826	 -0.074	 -0.222	 -0.118	 -0.264	 -0.722	 -0.434
          2.542	  0.157	  0.912	  0.757	 -0.535	 -0.300	  0.835	 -0.076	 -0.221	 -0.122	 -0.263	 -0.725	 -0.443
          2.544	  0.141	  0.901	  0.759	 -0.522	 -0.309	  0.830	 -0.060	 -0.196	 -0.104	 -0.257	 -0.720	 -0.450
          2.546	  0.143	  0.888	  0.745	 -0.516	 -0.300	  0.817	 -0.044	 -0.158	 -0.082	 -0.250	 -0.730	 -0.464
          2.548	  0.144	  0.855	  0.711	 -0.499	 -0.283	  0.784	 -0.009	 -0.097	 -0.045	 -0.240	 -0.744	 -0.488
          2.550	  0.140	  0.823	  0.682	 -0.481	 -0.272	  0.753	  0.035	 -0.015	  0.007	 -0.220	 -0.752	 -0.510
          2.552	  0.138	  0.777	  0.640	 -0.458	 -0.252	  0.709	  0.082	  0.079	  0.067	 -0.195	 -0.769	 -0.538
          2.554	  0.160	  0.731	  0.571	 -0.446	 -0.205	  0.651	  0.137	  0.192	  0.133	 -0.176	 -0.785	 -0.583
          2.556	  0.166	  0.672	  0.506	 -0.419	 -0.171	  0.590	  0.171	  0.287	  0.197	 -0.157	 -0.807	 -0.629
          2.558	  0.201	  0.631	  0.430	 -0.416	 -0.115	  0.531	  0.205	  0.379	  0.256	 -0.144	 -0.837	 -0.680
          2.560	  0.213	  0.608	  0.395	 -0.411	 -0.090	  0.500	  0.214	  0.422	  0.292	 -0.134	 -0.846	 -0.705
          2.562	  0.261	  0.629	  0.369	 -0.445	 -0.054	  0.499	  0.182	  0.415	  0.312	 -0.113	 -0.823	 -0.689
          2.564	  0.293	  0.692	  0.400	 -0.493	 -0.052	  0.545	  0.145	  0.388	  0.325	 -0.077	 -0.767	 -0.627
          2.566	  0.361	  0.768	  0.407	 -0.566	 -0.022	  0.588	  0.070	  0.330	  0.337	 -0.022	 -0.672	 -0.537
          2.568	  0.441	  0.833	  0.391	 -0.637	  0.025	  0.612	  0.024	  0.350	  0.409	  0.054	 -0.588	 -0.459
          2.570	  0.526	  0.904	  0.378	 -0.715	  0.074	  0.641	 -0.030	  0.390	  0.521	  0.161	 -0.487	 -0.371
          2.572	  0.595	  1.002	  0.406	 -0.799	  0.095	  0.704	 -0.042	  0.532	  0.750	  0.354	 -0.326	 -0.262
          2.574	  0.707	  1.147	  0.440	 -0.927	  0.134	  0.793	 -0.093	  0.630	  0.964	  0.552	 -0.145	 -0.113
          2.576	  0.759	  1.260	  0.501	 -1.010	  0.129	  0.881	 -0.155	  0.591	  1.028	  0.649	 -0.022	  0.009
          2.578	  0.836	  1.325	  0.490	 -1.081	  0.173	  0.908	 -0.262	  0.467	  0.974	  0.635	  0.000	  0.058
          2.580	  0.874	  1.224	  0.349	 -1.049	  0.262	  0.787	 -0.285	  0.368	  0.856	  0.518	 -0.122	 -0.050
          2.582	  0.846	  1.238	  0.392	 -1.042	  0.227	  0.815	 -0.385	  0.073	  0.605	  0.410	 -0.143	 -0.036
          2.584	  0.797	  1.289	  0.492	 -1.044	  0.152	  0.891	 -0.422	 -0.161	  0.352	  0.286	 -0.169	 -0.013
          2.586	  0.759	  1.248	  0.488	 -1.004	  0.136	  0.869	 -0.462	 -0.316	  0.097	  0.091	 -0.269	 -0.042
          2.588	  0.656	  1.163	  0.507	 -0.909	  0.074	  0.836	 -0.441	 -0.526	 -0.234	 -0.159	 -0.428	 -0.126
          2.590	  0.530	  1.085	  0.554	 -0.808	 -0.012	  0.820	 -0.384	 -0.733	 -0.590	 -0.427	 -0.607	 -0.217
          2.592	  0.413	  0.986	  0.573	 -0.700	 -0.080	  0.779	 -0.341	 -0.852	 -0.870	 -0.669	 -0.781	 -0.314
          2.594	  0.350	  0.931	  0.582	 -0.641	 -0.116	  0.757	 -0.268	 -0.792	 -0.931	 -0.759	 -0.884	 -0.401
          2.596	  0.254	  0.918	  0.663	 -0.586	 -0.204	  0.791	 -0.157	 -0.648	 -0.806	 -0.676	 -0.860	 -0.426
          2.598	  0.214	  0.932	  0.718	 -0.574	 -0.252	  0.826	 -0.128	 -0.590	 -0.768	 -0.659	 -0.848	 -0.426
          2.600	  0.172	  0.903	  0.732	 -0.538	 -0.281	  0.818	 -0.069	 -0.567	 -0.792	 -0.718	 -0.907	 -0.472
          2.602	  0.107	  0.802	  0.695	 -0.454	 -0.293	  0.749	  0.041	 -0.478	 -0.790	 -0.792	 -1.016	 -0.564
          2.604	  0.053	  0.735	  0.681	 -0.394	 -0.315	  0.708	  0.135	 -0.430	 -0.800	 -0.843	 -1.091	 -0.639
          2.606	  0.031	  0.732	  0.701	 -0.382	 -0.335	  0.717	  0.201	 -0.345	 -0.732	 -0.814	 -1.099	 -0.660
          2.608	  0.004	  0.699	  0.695	 -0.351	 -0.345	  0.697	  0.283	 -0.274	 -0.649	 -0.765	 -1.103	 -0.690
          2.610	 -0.018	  0.670	  0.690	 -0.326	 -0.354	  0.680	  0.323	 -0.281	 -0.637	 -0.759	 -1.113	 -0.714
          2.612	 -0.011	  0.637	  0.648	 -0.314	 -0.330	  0.643	  0.282	 -0.293	 -0.635	 -0.765	 -1.126	 -0.725
          2.614	  0.015	  0.617	  0.602	 -0.317	 -0.293	  0.610	  0.190	 -0.284	 -0.603	 -0.740	 -1.105	 -0.711
          2.616	  0.025	  0.605	  0.579	 -0.315	 -0.278	  0.593	  0.181	 -0.248	 -0.527	 -0.679	 -1.065	 -0.690
          2.618	  0.062	  0.620	  0.557	 -0.341	 -0.248	  0.589	  0.127	 -0.169	 -0.456	 -0.630	 -1.026	 -0.660
          2.620	  0.068	  0.623	  0.555	 -0.345	 -0.244	  0.590	  0.137	 -0.105	 -0.397	 -0.588	 -0.996	 -0.648
          2.622	  0.074	  0.629	  0.555	 -0.351	 -0.240	  0.593	  0.140	 -0.082	 -0.359	 -0.560	 -0.979	 -0.642
          2.624	  0.081	  0.638	  0.557	 -0.360	 -0.237	  0.597	  0.143	 -0.081	 -0.326	 -0.529	 -0.961	 -0.627
          2.626	  0.073	  0.650	  0.578	 -0.362	 -0.253	  0.615	  0.140	 -0.084	 -0.288	 -0.494	 -0.938	 -0.617
          2.628	  0.099	  0.674	  0.576	 -0.387	 -0.239	  0.625	  0.148	 -0.049	 -0.229	 -0.442	 -0.899	 -0.591
          2.630	  0.102	  0.700	  0.598	 -0.402	 -0.248	  0.649	  0.139	 -0.054	 -0.192	 -0.403	 -0.866	 -0.560
          2.632	  0.101	  0.726	  0.625	 -0.413	 -0.263	  0.675	  0.104	 -0.101	 -0.172	 -0.368	 -0.830	 -0.531
          2.634	  0.114	  0.752	  0.638	 -0.433	 -0.262	  0.695	  0.074	 -0.119	 -0.157	 -0.345	 -0.810	 -0.514
          2.636	  0.122	  0.774	  0.652	 -0.449	 -0.265	  0.714	  0.057	 -0.105	 -0.129	 -0.319	 -0.788	 -0.496
          2.638	  0.127	  0.807	  0.681	 -0.468	 -0.278	  0.745	  0.038	 -0.105	 -0.105	 -0.297	 -0.774	 -0.479
          2.640	  0.133	  0.828	  0.695	 -0.480	 -0.281	  0.761	  0.025	 -0.110	 -0.096	 -0.289	 -0.764	 -0.470
          2.642	  0.134	  0.850	  0.715	 -0.491	 -0.290	  0.782	  0.015	 -0.112	 -0.087	 -0.279	 -0.750	 -0.461
