   Elapsed time	   ECG1	   ECG2
          8.720	 -0.087	  0.028
          8.722	 -0.088	  0.025
          8.724	 -0.089	  0.022
          8.726	 -0.090	  0.022
          8.728	 -0.089	  0.021
          8.730	 -0.090	  0.022
          8.732	 -0.091	  0.022
          8.734	 -0.091	  0.024
          8.736	 -0.091	  0.024
          8.738	 -0.092	  0.025
          8.740	 -0.092	  0.028
          8.742	 -0.094	  0.030
          8.744	 -0.095	  0.033
          8.746	 -0.096	  0.033
          8.748	 -0.096	  0.032
          8.750	 -0.096	  0.031
          8.752	 -0.097	  0.030
          8.754	 -0.097	  0.032
          8.756	 -0.097	  0.034
          8.758	 -0.097	  0.035
          8.760	 -0.096	  0.036
          8.762	 -0.095	  0.038
          8.764	 -0.093	  0.041
          8.766	 -0.091	  0.045
          8.768	 -0.090	  0.050
          8.770	 -0.087	  0.056
          8.772	 -0.085	  0.061
          8.774	 -0.085	  0.071
          8.776	 -0.084	  0.080
          8.778	 -0.083	  0.090
          8.780	 -0.083	  0.100
          8.782	 -0.082	  0.109
          8.784	 -0.081	  0.118
          8.786	 -0.080	  0.133
          8.788	 -0.079	  0.146
          8.790	 -0.074	  0.173
          8.792	 -0.069	  0.199
          8.794	 -0.066	  0.245
          8.796	 -0.062	  0.291
          8.798	 -0.058	  0.354
          8.800	 -0.052	  0.418
          8.802	 -0.046	  0.483
          8.804	 -0.040	  0.548
          8.806	 -0.030	  0.606
          8.808	 -0.021	  0.661
          8.810	 -0.011	  0.687
          8.812	 -0.002	  0.713
          8.814	  0.013	  0.716
          8.816	  0.028	  0.721
          8.818	  0.057	  0.691
          8.820	  0.086	  0.662
          8.822	  0.129	  0.613
          8.824	  0.170	  0.562
          8.826	  0.232	  0.507
          8.828	  0.292	  0.452
          8.830	  0.346	  0.413
          8.832	  0.401	  0.375
          8.834	  0.449	  0.350
          8.836	  0.497	  0.325
          8.838	  0.518	  0.294
          8.840	  0.539	  0.263
          8.842	  0.539	  0.229
          8.844	  0.538	  0.195
          8.846	  0.511	  0.163
          8.848	  0.484	  0.131
          8.850	  0.438	  0.105
          8.852	  0.391	  0.081
          8.854	  0.345	  0.066
          8.856	  0.298	  0.052
          8.858	  0.266	  0.041
          8.860	  0.233	  0.031
          8.862	  0.209	  0.025
          8.864	  0.186	  0.019
          8.866	  0.158	  0.013
          8.868	  0.130	  0.008
          8.870	  0.100	  0.002
          8.872	  0.069	 -0.004
          8.874	  0.042	 -0.009
          8.876	  0.015	 -0.014
          8.878	 -0.005	 -0.017
          8.880	 -0.025	 -0.020
          8.882	 -0.036	 -0.021
          8.884	 -0.047	 -0.022
          8.886	 -0.059	 -0.025
          8.888	 -0.068	 -0.029
          8.890	 -0.073	 -0.032
          8.892	 -0.077	 -0.036
          8.894	 -0.083	 -0.038
          8.896	 -0.087	 -0.042
          8.898	 -0.089	 -0.042
          8.900	 -0.092	 -0.043
          8.902	 -0.095	 -0.043
          8.904	 -0.098	 -0.044
          8.906	 -0.101	 -0.044
          8.908	 -0.105	 -0.045
          8.910	 -0.104	 -0.045
          8.912	 -0.104	 -0.045
          8.914	 -0.110	 -0.044
          8.916	 -0.115	 -0.045
          8.918	 -0.116	 -0.045
          8.920	 -0.117	 -0.045
          8.922	 -0.120	 -0.048
          8.924	 -0.123	 -0.050
          8.926	 -0.122	 -0.051
          8.928	 -0.123	 -0.052
          8.930	 -0.122	 -0.056
          8.932	 -0.121	 -0.059
          8.934	 -0.121	 -0.058
          8.936	 -0.121	 -0.057
          8.938	 -0.122	 -0.056
          8.940	 -0.124	 -0.056
          8.942	 -0.127	 -0.055
          8.944	 -0.130	 -0.055
          8.946	 -0.132	 -0.053
          8.948	 -0.134	 -0.052
          8.950	 -0.136	 -0.051
          8.952	 -0.138	 -0.049
          8.954	 -0.138	 -0.049
          8.956	 -0.139	 -0.048
          8.958	 -0.139	 -0.050
          8.960	 -0.139	 -0.052
          8.962	 -0.139	 -0.052
          8.964	 -0.138	 -0.053
          8.966	 -0.137	 -0.051
          8.968	 -0.136	 -0.050
          8.970	 -0.136	 -0.049
          8.972	 -0.136	 -0.046
          8.974	 -0.134	 -0.045
          8.976	 -0.133	 -0.044
          8.978	 -0.134	 -0.044
          8.980	 -0.135	 -0.043
          8.982	 -0.134	 -0.043
          8.984	 -0.134	 -0.043
          8.986	 -0.135	 -0.043
          8.988	 -0.135	 -0.045
          8.990	 -0.135	 -0.043
          8.992	 -0.134	 -0.043
          8.994	 -0.133	 -0.043
          8.996	 -0.131	 -0.043
          8.998	 -0.130	 -0.041
          9.000	 -0.128	 -0.040
          9.002	 -0.127	 -0.038
          9.004	 -0.124	 -0.036
          9.006	 -0.125	 -0.035
          9.008	 -0.125	 -0.035
          9.010	 -0.126	 -0.033
          9.012	 -0.126	 -0.030
          9.014	 -0.126	 -0.030
          9.016	 -0.125	 -0.029
          9.018	 -0.126	 -0.029
          9.020	 -0.128	 -0.029
          9.022	 -0.127	 -0.030
          9.024	 -0.127	 -0.032
          9.026	 -0.126	 -0.032
          9.028	 -0.125	 -0.031
          9.030	 -0.125	 -0.030
          9.032	 -0.125	 -0.029
          9.034	 -0.124	 -0.028
          9.036	 -0.123	 -0.027
          9.038	 -0.123	 -0.024
          9.040	 -0.122	 -0.021
          9.042	 -0.122	 -0.018
          9.044	 -0.122	 -0.016
          9.046	 -0.121	 -0.015
          9.048	 -0.121	 -0.013
          9.050	 -0.120	 -0.014
          9.052	 -0.120	 -0.015
          9.054	 -0.118	 -0.014
          9.056	 -0.116	 -0.013
          9.058	 -0.114	 -0.009
          9.060	 -0.112	 -0.007
          9.062	 -0.108	 -0.003
          9.064	 -0.106	  0.001
          9.066	 -0.104	  0.006
          9.068	 -0.103	  0.010
          9.070	 -0.100	  0.013
          9.072	 -0.096	  0.017
          9.074	 -0.095	  0.022
          9.076	 -0.093	  0.028
          9.078	 -0.091	  0.034
          9.080	 -0.089	  0.040
          9.082	 -0.087	  0.045
          9.084	 -0.085	  0.051
          9.086	 -0.083	  0.057
          9.088	 -0.080	  0.062
          9.090	 -0.074	  0.068
          9.092	 -0.068	  0.072
          9.094	 -0.066	  0.077
          9.096	 -0.064	  0.084
          9.098	 -0.060	  0.089
          9.100	 -0.057	  0.097
          9.102	 -0.052	  0.102
          9.104	 -0.046	  0.108
          9.106	 -0.041	  0.117
          9.108	 -0.035	  0.124
          9.110	 -0.029	  0.129
          9.112	 -0.022	  0.134
          9.114	 -0.017	  0.138
          9.116	 -0.012	  0.142
          9.118	 -0.004	  0.145
          9.120	  0.004	  0.147
          9.122	  0.007	  0.148
          9.124	  0.011	  0.148
          9.126	  0.018	  0.148
          9.128	  0.025	  0.148
          9.130	  0.031	  0.148
          9.132	  0.036	  0.147
          9.134	  0.042	  0.147
          9.136	  0.048	  0.146
          9.138	  0.051	  0.142
          9.140	  0.055	  0.137
          9.142	  0.059	  0.134
          9.144	  0.062	  0.131
          9.146	  0.064	  0.129
          9.148	  0.065	  0.126
          9.150	  0.067	  0.122
          9.152	  0.069	  0.118
          9.154	  0.070	  0.114
          9.156	  0.071	  0.107
          9.158	  0.070	  0.102
          9.160	  0.070	  0.098
          9.162	  0.069	  0.095
          9.164	  0.069	  0.091
          9.166	  0.067	  0.085
          9.168	  0.065	  0.079
          9.170	  0.062	  0.077
          9.172	  0.059	  0.075
          9.174	  0.053	  0.069
          9.176	  0.049	  0.063
          9.178	  0.046	  0.059
          9.180	  0.043	  0.054
          9.182	  0.040	  0.050
          9.184	  0.037	  0.045
          9.186	  0.030	  0.040
          9.188	  0.022	  0.035
          9.190	  0.018	  0.032
          9.192	  0.014	  0.028
          9.194	  0.009	  0.025
          9.196	  0.005	  0.024
          9.198	  0.003	  0.025
          9.200	  0.000	  0.026
          9.202	 -0.004	  0.026
          9.204	 -0.008	  0.026
          9.206	 -0.011	  0.025
          9.208	 -0.013	  0.024
          9.210	 -0.014	  0.023
          9.212	 -0.015	  0.022
          9.214	 -0.021	  0.021
          9.216	 -0.026	  0.020
          9.218	 -0.029	  0.019
          9.220	 -0.030	  0.018
          9.222	 -0.033	  0.017
          9.224	 -0.035	  0.015
          9.226	 -0.036	  0.015
          9.228	 -0.036	  0.015
          9.230	 -0.037	  0.014
          9.232	 -0.038	  0.013
          9.234	 -0.039	  0.013
          9.236	 -0.039	  0.013
          9.238	 -0.040	  0.013
          9.240	 -0.042	  0.013
          9.242	 -0.043	  0.013
          9.244	 -0.044	  0.015
          9.246	 -0.046	  0.016
          9.248	 -0.048	  0.017
          9.250	 -0.050	  0.017
          9.252	 -0.052	  0.017
          9.254	 -0.053	  0.016
          9.256	 -0.053	  0.015
          9.258	 -0.053	  0.011
          9.260	 -0.053	  0.009
          9.262	 -0.053	  0.009
          9.264	 -0.054	  0.009
          9.266	 -0.053	  0.009
          9.268	 -0.052	  0.010
          9.270	 -0.051	  0.011
          9.272	 -0.050	  0.013
          9.274	 -0.050	  0.013
          9.276	 -0.050	  0.015
          9.278	 -0.052	  0.016
          9.280	 -0.056	  0.018
          9.282	 -0.056	  0.015
          9.284	 -0.056	  0.013
          9.286	 -0.056	  0.013
          9.288	 -0.055	  0.011
          9.290	 -0.055	  0.012
          9.292	 -0.055	  0.013
          9.294	 -0.055	  0.012
          9.296	 -0.054	  0.012
          9.298	 -0.052	  0.011
          9.300	 -0.050	  0.011
          9.302	 -0.050	  0.011
          9.304	 -0.050	  0.011
          9.306	 -0.050	  0.012
          9.308	 -0.050	  0.012
          9.310	 -0.051	  0.013
          9.312	 -0.053	  0.015
          9.314	 -0.053	  0.014
          9.316	 -0.054	  0.013
          9.318	 -0.055	  0.012
          9.320	 -0.056	  0.009
          9.322	 -0.054	  0.009
          9.324	 -0.052	  0.007
          9.326	 -0.052	  0.006
          9.328	 -0.051	  0.005
          9.330	 -0.051	  0.005
          9.332	 -0.051	  0.005
          9.334	 -0.052	  0.004
          9.336	 -0.053	  0.004
          9.338	 -0.052	  0.004
          9.340	 -0.052	  0.005
          9.342	 -0.054	  0.006
          9.344	 -0.057	  0.006
          9.346	 -0.058	  0.004
          9.348	 -0.059	  0.003
          9.350	 -0.059	 -0.001
          9.352	 -0.060	 -0.003
          9.354	 -0.061	 -0.005
          9.356	 -0.062	 -0.006
          9.358	 -0.062	 -0.006
          9.360	 -0.062	 -0.005
          9.362	 -0.062	 -0.006
          9.364	 -0.061	 -0.007
          9.366	 -0.061	 -0.007
          9.368	 -0.060	 -0.007
          9.370	 -0.059	 -0.007
          9.372	 -0.060	 -0.007
          9.374	 -0.060	 -0.008
          9.376	 -0.059	 -0.009
          9.378	 -0.059	 -0.009
          9.380	 -0.059	 -0.009
          9.382	 -0.059	 -0.009
          9.384	 -0.060	 -0.009
          9.386	 -0.059	 -0.009
          9.388	 -0.057	 -0.010
          9.390	 -0.053	 -0.010
          9.392	 -0.051	 -0.010
          9.394	 -0.052	 -0.011
          9.396	 -0.055	 -0.011
          9.398	 -0.054	 -0.011
          9.400	 -0.054	 -0.012
          9.402	 -0.055	 -0.013
          9.404	 -0.056	 -0.016
          9.406	 -0.054	 -0.015
          9.408	 -0.052	 -0.014
          9.410	 -0.053	 -0.013
          9.412	 -0.053	 -0.014
          9.414	 -0.056	 -0.015
          9.416	 -0.057	 -0.017
          9.418	 -0.054	 -0.018
          9.420	 -0.051	 -0.020
          9.422	 -0.054	 -0.021
          9.424	 -0.058	 -0.022
          9.426	 -0.057	 -0.021
          9.428	 -0.056	 -0.020
          9.430	 -0.057	 -0.019
          9.432	 -0.058	 -0.018
          9.434	 -0.059	 -0.017
          9.436	 -0.060	 -0.014
          9.438	 -0.060	 -0.013
          9.440	 -0.060	 -0.013
          9.442	 -0.060	 -0.013
          9.444	 -0.061	 -0.013
          9.446	 -0.060	 -0.011
          9.448	 -0.060	 -0.010
          9.450	 -0.061	 -0.011
          9.452	 -0.062	 -0.011
          9.454	 -0.061	 -0.011
          9.456	 -0.061	 -0.011
          9.458	 -0.061	 -0.012
          9.460	 -0.061	 -0.013
          9.462	 -0.061	 -0.011
          9.464	 -0.061	 -0.010
          9.466	 -0.060	 -0.011
          9.468	 -0.061	 -0.013
          9.470	 -0.062	 -0.014
          9.472	 -0.062	 -0.015
          9.474	 -0.064	 -0.017
          9.476	 -0.065	 -0.018
          9.478	 -0.066	 -0.020
          9.480	 -0.066	 -0.021
          9.482	 -0.066	 -0.018
          9.484	 -0.065	 -0.018
          9.486	 -0.066	 -0.018
          9.488	 -0.067	 -0.020
          9.490	 -0.067	 -0.019
          9.492	 -0.068	 -0.019
          9.494	 -0.067	 -0.021
          9.496	 -0.066	 -0.022
          9.498	 -0.067	 -0.022
          9.500	 -0.069	 -0.021
          9.502	 -0.069	 -0.021
          9.504	 -0.069	 -0.020
          9.506	 -0.068	 -0.021
          9.508	 -0.068	 -0.021
          9.510	 -0.066	 -0.021
          9.512	 -0.065	 -0.019
          9.514	 -0.067	 -0.021
          9.516	 -0.069	 -0.022
          9.518	 -0.069	 -0.021
          9.520	 -0.069	 -0.021
          9.522	 -0.068	 -0.022
          9.524	 -0.067	 -0.022
          9.526	 -0.067	 -0.021
          9.528	 -0.068	 -0.021
          9.530	 -0.067	 -0.024
          9.532	 -0.065	 -0.025
          9.534	 -0.065	 -0.025
          9.536	 -0.065	 -0.024
          9.538	 -0.065	 -0.024
          9.540	 -0.066	 -0.024
          9.542	 -0.067	 -0.025
          9.544	 -0.067	 -0.026
          9.546	 -0.067	 -0.028
          9.548	 -0.067	 -0.029
          9.550	 -0.067	 -0.029
          9.552	 -0.068	 -0.029
          9.554	 -0.067	 -0.029
          9.556	 -0.065	 -0.029
          9.558	 -0.066	 -0.029
          9.560	 -0.067	 -0.030
          9.562	 -0.066	 -0.029
          9.564	 -0.066	 -0.030
          9.566	 -0.065	 -0.029
          9.568	 -0.065	 -0.027
          9.570	 -0.065	 -0.026
          9.572	 -0.064	 -0.026
          9.574	 -0.064	 -0.025
          9.576	 -0.064	 -0.023
          9.578	 -0.066	 -0.022
          9.580	 -0.067	 -0.021
          9.582	 -0.067	 -0.019
          9.584	 -0.065	 -0.018
          9.586	 -0.065	 -0.018
          9.588	 -0.064	 -0.018
          9.590	 -0.065	 -0.015
          9.592	 -0.067	 -0.012
          9.594	 -0.067	 -0.012
          9.596	 -0.067	 -0.011
          9.598	 -0.065	 -0.008
          9.600	 -0.063	 -0.005
          9.602	 -0.060	 -0.004
          9.604	 -0.059	 -0.003
          9.606	 -0.059	 -0.001
          9.608	 -0.059	  0.000
          9.610	 -0.056	  0.001
          9.612	 -0.053	  0.001
          9.614	 -0.051	  0.004
          9.616	 -0.049	  0.007
          9.618	 -0.050	  0.010
          9.620	 -0.050	  0.013
          9.622	 -0.051	  0.016
          9.624	 -0.051	  0.020
          9.626	 -0.048	  0.025
          9.628	 -0.045	  0.028
          9.630	 -0.043	  0.029
          9.632	 -0.040	  0.030
          9.634	 -0.037	  0.028
          9.636	 -0.035	  0.026
          9.638	 -0.034	  0.025
          9.640	 -0.033	  0.024
          9.642	 -0.031	  0.021
          9.644	 -0.029	  0.019
          9.646	 -0.024	  0.018
          9.648	 -0.019	  0.016
          9.650	 -0.016	  0.017
          9.652	 -0.013	  0.016
          9.654	 -0.011	  0.017
          9.656	 -0.009	  0.017
          9.658	 -0.011	  0.018
          9.660	 -0.012	  0.019
          9.662	 -0.016	  0.021
          9.664	 -0.018	  0.021
          9.666	 -0.025	  0.022
          9.668	 -0.030	  0.023
          9.670	 -0.032	  0.021
          9.672	 -0.033	  0.019
          9.674	 -0.035	  0.016
          9.676	 -0.037	  0.013
          9.678	 -0.037	  0.009
          9.680	 -0.037	  0.007
          9.682	 -0.038	  0.005
          9.684	 -0.040	  0.003
          9.686	 -0.040	  0.001
          9.688	 -0.041	 -0.002
          9.690	 -0.038	 -0.002
          9.692	 -0.036	 -0.002
          9.694	 -0.038	  0.000
          9.696	 -0.040	  0.001
          9.698	 -0.043	  0.001
          9.700	 -0.045	  0.002
          9.702	 -0.048	  0.002
          9.704	 -0.051	  0.002
          9.706	 -0.052	  0.001
          9.708	 -0.054	  0.000
          9.710	 -0.057	  0.000
          9.712	 -0.060	 -0.001
          9.714	 -0.060	 -0.001
          9.716	 -0.061	 -0.001
          9.718	 -0.058	 -0.001
          9.720	 -0.056	  0.001
          9.722	 -0.056	  0.001
          9.724	 -0.056	  0.001
          9.726	 -0.054	  0.000
          9.728	 -0.051	  0.000
          9.730	 -0.052	  0.002
          9.732	 -0.053	  0.004
          9.734	 -0.055	  0.005
          9.736	 -0.057	  0.007
          9.738	 -0.057	  0.007
          9.740	 -0.056	  0.007
          9.742	 -0.056	  0.007
          9.744	 -0.054	  0.006
          9.746	 -0.053	  0.007
          9.748	 -0.051	  0.007
          9.750	 -0.051	  0.009
          9.752	 -0.052	  0.011
          9.754	 -0.051	  0.013
          9.756	 -0.050	  0.015
          9.758	 -0.051	  0.018
          9.760	 -0.051	  0.019
          9.762	 -0.051	  0.025
          9.764	 -0.051	  0.031
          9.766	 -0.051	  0.040
          9.768	 -0.051	  0.048
          9.770	 -0.052	  0.059
          9.772	 -0.052	  0.069
          9.774	 -0.052	  0.080
          9.776	 -0.051	  0.090
          9.778	 -0.051	  0.105
          9.780	 -0.051	  0.119
          9.782	 -0.049	  0.138
          9.784	 -0.048	  0.155
          9.786	 -0.044	  0.192
          9.788	 -0.041	  0.229
          9.790	 -0.034	  0.282
          9.792	 -0.028	  0.335
          9.794	 -0.018	  0.402
          9.796	 -0.009	  0.469
          9.798	  0.001	  0.536
          9.800	  0.011	  0.603
          9.802	  0.021	  0.644
          9.804	  0.030	  0.686
          9.806	  0.043	  0.710
          9.808	  0.056	  0.734
          9.810	  0.074	  0.719
          9.812	  0.093	  0.704
          9.814	  0.126	  0.673
          9.816	  0.158	  0.643
          9.818	  0.207	  0.587
          9.820	  0.256	  0.530
          9.822	  0.316	  0.479
          9.824	  0.377	  0.429
          9.826	  0.430	  0.395
          9.828	  0.484	  0.360
          9.830	  0.519	  0.330
          9.832	  0.552	  0.299
          9.834	  0.569	  0.267
          9.836	  0.587	  0.235
          9.838	  0.570	  0.198
          9.840	  0.554	  0.162
          9.842	  0.522	  0.133
          9.844	  0.490	  0.105
          9.846	  0.439	  0.081
          9.848	  0.389	  0.056
          9.850	  0.344	  0.041
          9.852	  0.299	  0.025
          9.854	  0.273	  0.016
          9.856	  0.246	  0.006
          9.858	  0.218	 -0.001
          9.860	  0.191	 -0.007
          9.862	  0.165	 -0.013
          9.864	  0.140	 -0.018
          9.866	  0.110	 -0.022
          9.868	  0.080	 -0.028
          9.870	  0.057	 -0.032
          9.872	  0.033	 -0.036
          9.874	  0.013	 -0.039
          9.876	 -0.006	 -0.041
          9.878	 -0.018	 -0.044
          9.880	 -0.031	 -0.046
          9.882	 -0.038	 -0.049
          9.884	 -0.045	 -0.050
          9.886	 -0.049	 -0.056
          9.888	 -0.052	 -0.060
          9.890	 -0.058	 -0.060
          9.892	 -0.062	 -0.060
          9.894	 -0.067	 -0.058
          9.896	 -0.071	 -0.056
          9.898	 -0.074	 -0.054
          9.900	 -0.076	 -0.053
          9.902	 -0.081	 -0.054
          9.904	 -0.084	 -0.055
          9.906	 -0.086	 -0.056
          9.908	 -0.089	 -0.057
          9.910	 -0.090	 -0.056
          9.912	 -0.091	 -0.054
          9.914	 -0.091	 -0.056
          9.916	 -0.091	 -0.057
          9.918	 -0.091	 -0.056
          9.920	 -0.091	 -0.055
          9.922	 -0.090	 -0.055
          9.924	 -0.088	 -0.055
          9.926	 -0.088	 -0.055
          9.928	 -0.088	 -0.054
          9.930	 -0.091	 -0.054
          9.932	 -0.092	 -0.053
          9.934	 -0.093	 -0.055
          9.936	 -0.096	 -0.056
          9.938	 -0.096	 -0.057
          9.940	 -0.098	 -0.057
          9.942	 -0.098	 -0.057
          9.944	 -0.098	 -0.057
          9.946	 -0.097	 -0.057
          9.948	 -0.097	 -0.057
          9.950	 -0.097	 -0.058
          9.952	 -0.096	 -0.059
          9.954	 -0.093	 -0.060
          9.956	 -0.090	 -0.061
          9.958	 -0.092	 -0.061
          9.960	 -0.093	 -0.061
          9.962	 -0.092	 -0.062
          9.964	 -0.091	 -0.062
          9.966	 -0.093	 -0.064
          9.968	 -0.095	 -0.065
          9.970	 -0.096	 -0.065
          9.972	 -0.097	 -0.065
          9.974	 -0.097	 -0.066
          9.976	 -0.098	 -0.067
          9.978	 -0.097	 -0.067
          9.980	 -0.097	 -0.069
          9.982	 -0.097	 -0.070
          9.984	 -0.097	 -0.070
          9.986	 -0.095	 -0.072
          9.988	 -0.093	 -0.074
          9.990	 -0.092	 -0.076
          9.992	 -0.091	 -0.077
          9.994	 -0.093	 -0.079
          9.996	 -0.095	 -0.080
          9.998	 -0.096	 -0.080
