   Elapsed time	    ECG	    EMG	oot GSR	and GSR	     HR	   RESP
          1.983	  0.154	  0.001	  2.464	 10.652	 44.000	 10.956
          1.984	  0.160	  0.046	  2.464	 10.652	 44.000	 10.956
          1.984	  0.160	  0.036	  2.464	 10.652	 44.000	 10.956
          1.985	  0.160	  0.010	  2.464	 10.652	 44.000	 10.956
          1.985	  0.160	 -0.014	  2.464	 10.652	 44.000	 10.956
          1.986	  0.157	 -0.025	  2.464	 10.652	 44.000	 10.956
          1.986	  0.157	 -0.027	  2.464	 10.652	 44.000	 10.956
          1.987	  0.157	 -0.020	  2.464	 10.652	 44.000	 10.956
          1.987	  0.157	 -0.016	  2.464	 10.652	 44.000	 10.956
          1.988	  0.142	 -0.021	  2.464	 10.652	 44.000	 10.956
          1.988	  0.142	 -0.036	  2.464	 10.652	 44.000	 10.956
          1.989	  0.142	 -0.105	  2.464	 10.652	 44.000	 10.956
          1.989	  0.142	 -0.058	  2.464	 10.652	 44.000	 10.956
          1.990	  0.140	 -0.056	  2.464	 10.652	 44.000	 10.956
          1.990	  0.140	 -0.045	  2.464	 10.652	 44.000	 10.956
          1.991	  0.140	 -0.022	  2.464	 10.652	 44.000	 10.956
          1.991	  0.140	 -0.002	  2.464	 10.652	 44.000	 10.956
          1.992	  0.149	  0.008	  2.464	 10.652	 44.000	 10.956
          1.992	  0.149	  0.019	  2.464	 10.652	 44.000	 10.956
          1.993	  0.149	  0.032	  2.464	 10.652	 44.000	 10.956
          1.993	  0.149	  0.048	  2.464	 10.652	 44.000	 10.956
          1.994	  0.156	  0.077	  2.464	 10.652	 44.000	 10.956
          1.994	  0.156	  0.002	  2.464	 10.652	 44.000	 10.956
          1.995	  0.156	  0.114	  2.464	 10.652	 44.000	 10.956
          1.995	  0.156	  0.123	  2.464	 10.652	 44.000	 10.956
          1.996	  0.162	  0.130	  2.464	 10.652	 44.000	 10.956
          1.996	  0.162	  0.127	  2.464	 10.652	 44.000	 10.956
          1.997	  0.162	  0.109	  2.464	 10.652	 44.000	 10.956
          1.997	  0.162	  0.090	  2.464	 10.652	 44.000	 10.956
          1.998	  0.165	  0.075	  2.464	 10.652	 44.000	 10.956
          1.998	  0.165	  0.061	  2.464	 10.652	 44.000	 10.956
          1.999	  0.165	  0.055	  2.464	 10.652	 44.000	 10.956
          1.999	  0.165	  0.051	  2.464	 10.652	 44.000	 10.956
          2.000	  0.160	  0.002	  2.461	 10.647	 44.000	 10.938
          2.001	  0.160	  0.025	  2.461	 10.647	 44.000	 10.938
          2.001	  0.160	  0.012	  2.461	 10.647	 44.000	 10.938
          2.002	  0.160	  0.002	  2.461	 10.647	 44.000	 10.938
          2.002	  0.150	 -0.002	  2.461	 10.647	 44.000	 10.938
          2.003	  0.150	 -0.003	  2.461	 10.647	 44.000	 10.938
          2.003	  0.150	 -0.005	  2.461	 10.647	 44.000	 10.938
          2.004	  0.150	 -0.007	  2.461	 10.647	 44.000	 10.938
          2.004	  0.155	 -0.004	  2.461	 10.647	 44.000	 10.938
          2.005	  0.155	  0.008	  2.461	 10.647	 44.000	 10.938
          2.005	  0.155	  0.018	  2.461	 10.647	 44.000	 10.938
          2.006	  0.155	  0.002	  2.461	 10.647	 44.000	 10.938
          2.006	  0.159	 -0.105	  2.461	 10.647	 44.000	 10.938
          2.007	  0.159	 -0.018	  2.461	 10.647	 44.000	 10.938
          2.007	  0.159	 -0.024	  2.461	 10.647	 44.000	 10.938
          2.008	  0.159	 -0.025	  2.461	 10.647	 44.000	 10.938
          2.008	  0.167	 -0.019	  2.461	 10.647	 44.000	 10.938
          2.009	  0.167	 -0.006	  2.461	 10.647	 44.000	 10.938
          2.009	  0.167	  0.013	  2.461	 10.647	 44.000	 10.938
          2.010	  0.167	  0.024	  2.461	 10.647	 44.000	 10.938
          2.010	  0.192	  0.009	  2.461	 10.647	 44.000	 10.938
          2.011	  0.192	 -0.015	  2.461	 10.647	 44.000	 10.938
          2.011	  0.192	 -0.105	  2.461	 10.647	 44.000	 10.938
          2.012	  0.192	 -0.105	  2.461	 10.647	 44.000	 10.938
          2.012	  0.212	 -0.006	  2.461	 10.647	 44.000	 10.938
          2.013	  0.212	  0.001	  2.461	 10.647	 44.000	 10.938
          2.013	  0.212	  0.012	  2.461	 10.647	 44.000	 10.938
          2.014	  0.212	  0.030	  2.461	 10.647	 44.000	 10.938
          2.014	  0.232	  0.043	  2.461	 10.647	 44.000	 10.938
          2.015	  0.232	  0.052	  2.461	 10.647	 44.000	 10.938
          2.015	  0.232	  0.053	  2.461	 10.647	 44.000	 10.938
          2.016	  0.232	  0.038	  2.461	 10.647	 44.000	 10.938
          2.016	  0.248	  0.021	  2.461	 10.647	 44.000	 10.938
          2.017	  0.248	  0.001	  2.461	 10.647	 44.000	 10.938
          2.017	  0.248	  0.003	  2.461	 10.647	 44.000	 10.938
          2.018	  0.248	 -0.011	  2.461	 10.647	 44.000	 10.938
          2.018	  0.267	 -0.018	  2.461	 10.647	 44.000	 10.938
          2.019	  0.267	 -0.011	  2.461	 10.647	 44.000	 10.938
          2.019	  0.267	  0.012	  2.461	 10.647	 44.000	 10.938
          2.020	  0.267	  0.030	  2.461	 10.647	 44.000	 10.938
          2.020	  0.277	  0.033	  2.461	 10.647	 44.000	 10.938
          2.021	  0.277	  0.031	  2.461	 10.647	 44.000	 10.938
          2.021	  0.277	  0.028	  2.461	 10.647	 44.000	 10.938
          2.022	  0.277	  0.021	  2.461	 10.647	 44.000	 10.938
          2.022	  0.305	  0.002	  2.461	 10.647	 44.000	 10.938
          2.023	  0.305	  0.011	  2.461	 10.647	 44.000	 10.938
          2.023	  0.305	  0.006	  2.461	 10.647	 44.000	 10.938
          2.024	  0.305	 -0.005	  2.461	 10.647	 44.000	 10.938
          2.024	  0.298	 -0.020	  2.461	 10.647	 44.000	 10.938
          2.025	  0.298	 -0.035	  2.461	 10.647	 44.000	 10.938
          2.025	  0.298	 -0.050	  2.461	 10.647	 44.000	 10.938
          2.026	  0.298	 -0.066	  2.461	 10.647	 44.000	 10.938
          2.026	  0.216	 -0.072	  2.461	 10.647	 44.000	 10.938
          2.027	  0.216	 -0.066	  2.461	 10.647	 44.000	 10.938
          2.027	  0.216	 -0.052	  2.461	 10.647	 44.000	 10.938
          2.028	  0.216	 -0.105	  2.461	 10.647	 44.000	 10.938
          2.028	  0.046	 -0.105	  2.461	 10.647	 44.000	 10.938
          2.029	  0.046	  0.003	  2.461	 10.647	 44.000	 10.938
          2.029	  0.046	  0.033	  2.461	 10.647	 44.000	 10.938
          2.030	  0.046	  0.055	  2.461	 10.647	 44.000	 10.938
          2.030	 -0.148	  0.083	  2.461	 10.647	 44.000	 10.938
          2.031	 -0.148	  0.113	  2.461	 10.647	 44.000	 10.938
          2.031	 -0.148	  0.106	  2.461	 10.647	 44.000	 10.938
          2.032	 -0.148	  0.070	  2.461	 10.647	 44.000	 10.938
          2.032	 -0.320	  0.049	  2.461	 10.642	 44.000	 10.938
          2.033	 -0.320	  0.041	  2.461	 10.642	 44.000	 10.938
          2.033	 -0.320	  0.002	  2.461	 10.642	 44.000	 10.938
          2.034	 -0.320	  0.030	  2.461	 10.642	 44.000	 10.938
          2.034	 -0.512	  0.029	  2.461	 10.642	 44.000	 10.938
          2.035	 -0.512	  0.026	  2.461	 10.642	 44.000	 10.938
          2.035	 -0.512	  0.019	  2.461	 10.642	 44.000	 10.938
          2.036	 -0.512	  0.011	  2.461	 10.642	 44.000	 10.938
          2.036	 -0.692	  0.006	  2.461	 10.642	 44.000	 10.938
          2.037	 -0.692	 -0.002	  2.461	 10.642	 44.000	 10.938
          2.037	 -0.692	 -0.024	  2.461	 10.642	 44.000	 10.938
          2.038	 -0.692	 -0.047	  2.461	 10.642	 44.000	 10.938
          2.038	 -0.857	 -0.053	  2.461	 10.642	 44.000	 10.938
          2.039	 -0.857	 -0.105	  2.461	 10.642	 44.000	 10.938
          2.039	 -0.857	 -0.017	  2.461	 10.642	 44.000	 10.938
          2.040	 -0.857	  0.013	  2.461	 10.642	 44.000	 10.938
          2.040	 -1.004	  0.032	  2.461	 10.642	 44.000	 10.938
          2.041	 -1.004	  0.030	  2.461	 10.642	 44.000	 10.938
          2.041	 -1.004	  0.016	  2.461	 10.642	 44.000	 10.938
          2.042	 -1.004	 -0.000	  2.461	 10.642	 44.000	 10.938
          2.042	 -1.008	 -0.029	  2.461	 10.642	 44.000	 10.938
          2.043	 -1.008	 -0.065	  2.461	 10.642	 44.000	 10.938
          2.043	 -1.008	 -0.090	  2.461	 10.642	 44.000	 10.938
          2.044	 -1.008	 -0.097	  2.461	 10.642	 44.000	 10.938
          2.044	 -0.941	 -0.105	  2.461	 10.642	 44.000	 10.938
          2.045	 -0.941	 -0.064	  2.461	 10.642	 44.000	 10.938
          2.045	 -0.941	 -0.037	  2.461	 10.642	 44.000	 10.938
          2.046	 -0.941	 -0.022	  2.461	 10.642	 44.000	 10.938
          2.046	 -0.835	 -0.017	  2.461	 10.642	 44.000	 10.938
          2.047	 -0.835	 -0.002	  2.461	 10.642	 44.000	 10.938
          2.047	 -0.835	  0.014	  2.461	 10.642	 44.000	 10.938
          2.048	 -0.835	  0.016	  2.461	 10.642	 44.000	 10.938
          2.048	 -0.731	  0.000	  2.461	 10.642	 44.000	 10.938
          2.049	 -0.731	 -0.018	  2.461	 10.642	 44.000	 10.938
          2.049	 -0.731	 -0.030	  2.461	 10.642	 44.000	 10.938
          2.050	 -0.731	 -0.105	  2.461	 10.642	 44.000	 10.938
          2.050	 -0.629	 -0.105	  2.461	 10.642	 44.000	 10.938
          2.051	 -0.629	 -0.056	  2.461	 10.642	 44.000	 10.938
          2.051	 -0.629	 -0.072	  2.461	 10.642	 44.000	 10.938
          2.052	 -0.629	 -0.069	  2.461	 10.642	 44.000	 10.938
          2.052	 -0.486	 -0.054	  2.461	 10.642	 44.000	 10.938
          2.053	 -0.486	 -0.050	  2.461	 10.642	 44.000	 10.938
          2.053	 -0.486	 -0.063	  2.461	 10.642	 44.000	 10.938
          2.054	 -0.486	 -0.079	  2.461	 10.642	 44.000	 10.938
          2.054	 -0.295	 -0.084	  2.461	 10.642	 44.000	 10.938
          2.055	 -0.295	 -0.078	  2.461	 10.642	 44.000	 10.938
          2.055	 -0.295	 -0.105	  2.461	 10.642	 44.000	 10.938
          2.056	 -0.295	 -0.062	  2.461	 10.642	 44.000	 10.938
          2.056	 -0.166	 -0.053	  2.461	 10.642	 44.000	 10.938
          2.057	 -0.166	 -0.043	  2.461	 10.642	 44.000	 10.938
          2.057	 -0.166	 -0.028	  2.461	 10.642	 44.000	 10.938
          2.058	 -0.166	 -0.009	  2.461	 10.642	 44.000	 10.938
          2.058	 -0.054	  0.004	  2.461	 10.642	 44.000	 10.938
          2.059	 -0.054	  0.009	  2.461	 10.642	 44.000	 10.938
          2.059	 -0.054	  0.013	  2.461	 10.642	 44.000	 10.938
          2.060	 -0.054	  0.009	  2.461	 10.642	 44.000	 10.938
          2.060	  0.029	 -0.002	  2.461	 10.642	 44.000	 10.938
          2.061	  0.029	 -0.105	  2.461	 10.642	 44.000	 10.938
          2.061	  0.029	 -0.016	  2.461	 10.642	 44.000	 10.938
          2.062	  0.029	 -0.020	  2.461	 10.642	 44.000	 10.938
          2.062	  0.074	 -0.016	  2.461	 10.642	 44.000	 10.938
          2.063	  0.074	 -0.004	  2.461	 10.642	 44.000	 10.938
          2.064	  0.074	  0.017	  2.461	 10.642	 44.000	 10.938
          2.064	  0.074	  0.029	  2.461	 10.642	 44.000	 10.938
          2.065	  0.094	  0.023	  2.459	 10.637	 44.000	 10.946
          2.065	  0.094	  0.010	  2.459	 10.637	 44.000	 10.946
          2.066	  0.094	  0.004	  2.459	 10.637	 44.000	 10.946
          2.066	  0.094	  0.006	  2.459	 10.637	 44.000	 10.946
          2.067	  0.078	  0.001	  2.459	 10.637	 44.000	 10.946
          2.067	  0.078	  0.013	  2.459	 10.637	 44.000	 10.946
          2.068	  0.078	  0.016	  2.459	 10.637	 44.000	 10.946
          2.068	  0.078	  0.019	  2.459	 10.637	 44.000	 10.946
          2.069	  0.072	  0.034	  2.459	 10.637	 44.000	 10.946
          2.069	  0.072	  0.050	  2.459	 10.637	 44.000	 10.946
          2.070	  0.072	  0.055	  2.459	 10.637	 44.000	 10.946
          2.070	  0.072	  0.051	  2.459	 10.637	 44.000	 10.946
          2.071	  0.085	  0.025	  2.459	 10.637	 44.000	 10.946
          2.071	  0.085	 -0.009	  2.459	 10.637	 44.000	 10.946
          2.072	  0.085	 -0.023	  2.459	 10.637	 44.000	 10.946
          2.072	  0.085	 -0.105	  2.459	 10.637	 44.000	 10.946
          2.073	  0.112	 -0.018	  2.459	 10.637	 44.000	 10.946
          2.073	  0.112	 -0.021	  2.459	 10.637	 44.000	 10.946
          2.074	  0.112	 -0.034	  2.459	 10.637	 44.000	 10.946
          2.074	  0.112	 -0.047	  2.459	 10.637	 44.000	 10.946
          2.075	  0.104	 -0.055	  2.459	 10.637	 44.000	 10.946
          2.075	  0.104	 -0.063	  2.459	 10.637	 44.000	 10.946
          2.076	  0.104	 -0.066	  2.459	 10.637	 44.000	 10.946
          2.076	  0.104	 -0.053	  2.459	 10.637	 44.000	 10.946
          2.077	  0.111	 -0.024	  2.459	 10.637	 44.000	 10.946
          2.077	  0.111	  0.008	  2.459	 10.637	 44.000	 10.946
          2.078	  0.111	  0.002	  2.459	 10.637	 44.000	 10.946
          2.078	  0.111	  0.043	  2.459	 10.637	 44.000	 10.946
          2.079	  0.116	  0.043	  2.459	 10.637	 44.000	 10.946
          2.079	  0.116	  0.036	  2.459	 10.637	 44.000	 10.946
          2.080	  0.116	  0.021	  2.459	 10.637	 44.000	 10.946
          2.080	  0.116	  0.012	  2.459	 10.637	 44.000	 10.946
          2.081	  0.127	  0.019	  2.459	 10.637	 44.000	 10.946
          2.081	  0.127	  0.032	  2.459	 10.637	 44.000	 10.946
          2.082	  0.127	  0.037	  2.459	 10.637	 44.000	 10.946
          2.082	  0.127	  0.033	  2.459	 10.637	 44.000	 10.946
          2.083	  0.114	  0.030	  2.459	 10.637	 44.000	 10.946
          2.083	  0.114	  0.002	  2.459	 10.637	 44.000	 10.946
          2.084	  0.114	  0.011	  2.459	 10.637	 44.000	 10.946
          2.084	  0.114	 -0.010	  2.459	 10.637	 44.000	 10.946
          2.085	  0.118	 -0.029	  2.459	 10.637	 44.000	 10.946
          2.085	  0.118	 -0.055	  2.459	 10.637	 44.000	 10.946
          2.086	  0.118	 -0.081	  2.459	 10.637	 44.000	 10.946
          2.086	  0.118	 -0.087	  2.459	 10.637	 44.000	 10.946
          2.087	  0.120	 -0.082	  2.459	 10.637	 44.000	 10.946
          2.087	  0.120	 -0.068	  2.459	 10.637	 44.000	 10.946
          2.088	  0.120	 -0.042	  2.459	 10.637	 44.000	 10.946
          2.088	  0.120	 -0.006	  2.459	 10.637	 44.000	 10.946
          2.089	  0.127	  0.002	  2.459	 10.637	 44.000	 10.946
          2.089	  0.127	  0.026	  2.459	 10.637	 44.000	 10.946
          2.090	  0.127	  0.033	  2.459	 10.637	 44.000	 10.946
          2.090	  0.127	  0.046	  2.459	 10.637	 44.000	 10.946
          2.091	  0.122	  0.049	  2.459	 10.637	 44.000	 10.946
          2.091	  0.122	  0.022	  2.459	 10.637	 44.000	 10.946
          2.092	  0.122	 -0.002	  2.459	 10.637	 44.000	 10.946
          2.092	  0.122	 -0.004	  2.459	 10.637	 44.000	 10.946
          2.093	  0.138	 -0.006	  2.459	 10.637	 44.000	 10.946
          2.093	  0.138	 -0.013	  2.459	 10.637	 44.000	 10.946
          2.094	  0.138	 -0.004	  2.459	 10.637	 44.000	 10.946
          2.094	  0.138	  0.002	  2.459	 10.637	 44.000	 10.946
          2.095	  0.140	  0.045	  2.459	 10.637	 44.000	 10.946
          2.095	  0.140	  0.043	  2.459	 10.637	 44.000	 10.946
          2.096	  0.140	  0.037	  2.459	 10.637	 44.000	 10.946
          2.096	  0.140	  0.038	  2.459	 10.637	 44.000	 10.946
          2.097	  0.151	  0.043	  2.456	 10.632	 44.000	 10.946
          2.097	  0.151	  0.035	  2.456	 10.632	 44.000	 10.946
          2.098	  0.151	  0.012	  2.456	 10.632	 44.000	 10.946
          2.098	  0.151	 -0.014	  2.456	 10.632	 44.000	 10.946
          2.099	  0.150	 -0.034	  2.456	 10.632	 44.000	 10.946
          2.099	  0.150	 -0.044	  2.456	 10.632	 44.000	 10.946
          2.100	  0.150	 -0.105	  2.456	 10.632	 44.000	 10.946
          2.100	  0.150	 -0.105	  2.456	 10.632	 44.000	 10.946
          2.101	  0.150	 -0.079	  2.456	 10.632	 44.000	 10.946
          2.101	  0.150	 -0.082	  2.456	 10.632	 44.000	 10.946
          2.102	  0.150	 -0.080	  2.456	 10.632	 44.000	 10.946
          2.102	  0.150	 -0.062	  2.456	 10.632	 44.000	 10.946
          2.103	  0.159	 -0.031	  2.456	 10.632	 44.000	 10.946
          2.103	  0.159	 -0.006	  2.456	 10.632	 44.000	 10.946
          2.104	  0.159	  0.014	  2.456	 10.632	 44.000	 10.946
          2.104	  0.159	  0.031	  2.456	 10.632	 44.000	 10.946
          2.105	  0.166	  0.036	  2.456	 10.632	 44.000	 10.946
          2.105	  0.166	  0.002	  2.456	 10.632	 44.000	 10.946
          2.106	  0.166	  0.049	  2.456	 10.632	 44.000	 10.946
          2.106	  0.166	  0.052	  2.456	 10.632	 44.000	 10.946
          2.107	  0.143	  0.040	  2.456	 10.632	 44.000	 10.946
          2.107	  0.143	  0.016	  2.456	 10.632	 44.000	 10.946
          2.108	  0.143	 -0.007	  2.456	 10.632	 44.000	 10.946
          2.108	  0.143	 -0.023	  2.456	 10.632	 44.000	 10.946
          2.109	  0.148	 -0.028	  2.456	 10.632	 44.000	 10.946
          2.109	  0.148	 -0.028	  2.456	 10.632	 44.000	 10.946
          2.110	  0.148	 -0.028	  2.456	 10.632	 44.000	 10.946
          2.110	  0.148	 -0.030	  2.456	 10.632	 44.000	 10.946
          2.111	  0.154	 -0.105	  2.456	 10.632	 44.000	 10.946
          2.111	  0.154	 -0.022	  2.456	 10.632	 44.000	 10.946
          2.112	  0.154	 -0.027	  2.456	 10.632	 44.000	 10.946
          2.112	  0.154	 -0.033	  2.456	 10.632	 44.000	 10.946
          2.113	  0.153	 -0.037	  2.456	 10.632	 44.000	 10.946
          2.113	  0.153	 -0.052	  2.456	 10.632	 44.000	 10.946
          2.114	  0.153	 -0.066	  2.456	 10.632	 44.000	 10.946
          2.114	  0.153	 -0.065	  2.456	 10.632	 44.000	 10.946
          2.115	  0.149	 -0.055	  2.456	 10.632	 44.000	 10.946
          2.115	  0.149	 -0.043	  2.456	 10.632	 44.000	 10.946
          2.116	  0.149	 -0.031	  2.456	 10.632	 44.000	 10.946
          2.116	  0.149	 -0.105	  2.456	 10.632	 44.000	 10.946
          2.117	  0.156	 -0.032	  2.456	 10.632	 44.000	 10.946
          2.117	  0.156	 -0.030	  2.456	 10.632	 44.000	 10.946
          2.118	  0.156	 -0.021	  2.456	 10.632	 44.000	 10.946
          2.118	  0.156	 -0.003	  2.456	 10.632	 44.000	 10.946
          2.119	  0.159	  0.020	  2.456	 10.632	 44.000	 10.946
          2.119	  0.159	  0.038	  2.456	 10.632	 44.000	 10.946
          2.120	  0.159	  0.046	  2.456	 10.632	 44.000	 10.946
          2.120	  0.159	  0.047	  2.456	 10.632	 44.000	 10.946
          2.121	  0.166	  0.045	  2.456	 10.632	 44.000	 10.946
          2.121	  0.166	  0.045	  2.456	 10.632	 44.000	 10.946
          2.122	  0.166	  0.002	  2.456	 10.632	 44.000	 10.946
          2.122	  0.166	  0.041	  2.456	 10.632	 44.000	 10.946
          2.123	  0.168	  0.030	  2.456	 10.632	 44.000	 10.946
          2.123	  0.168	  0.017	  2.456	 10.632	 44.000	 10.946
          2.124	  0.168	  0.008	  2.456	 10.632	 44.000	 10.946
          2.124	  0.168	  0.002	  2.456	 10.632	 44.000	 10.946
          2.125	  0.183	 -0.004	  2.456	 10.632	 44.000	 10.946
          2.126	  0.183	 -0.017	  2.456	 10.632	 44.000	 10.946
          2.126	  0.183	 -0.031	  2.456	 10.632	 44.000	 10.946
          2.127	  0.183	 -0.034	  2.456	 10.632	 44.000	 10.946
          2.127	  0.204	 -0.035	  2.456	 10.632	 44.000	 10.946
          2.128	  0.204	 -0.105	  2.456	 10.632	 44.000	 10.946
          2.128	  0.204	 -0.105	  2.456	 10.632	 44.000	 10.946
          2.129	  0.204	 -0.013	  2.456	 10.632	 44.000	 10.946
          2.129	  0.193	 -0.006	  2.454	 10.627	 44.000	 10.942
          2.130	  0.193	 -0.014	  2.454	 10.627	 44.000	 10.942
          2.130	  0.193	 -0.013	  2.454	 10.627	 44.000	 10.942
          2.131	  0.193	  0.006	  2.454	 10.627	 44.000	 10.942
          2.131	  0.179	  0.020	  2.454	 10.627	 44.000	 10.942
          2.132	  0.179	  0.031	  2.454	 10.627	 44.000	 10.942
          2.132	  0.179	  0.046	  2.454	 10.627	 44.000	 10.942
          2.133	  0.179	  0.061	  2.454	 10.627	 44.000	 10.942
          2.133	  0.176	  0.002	  2.454	 10.627	 44.000	 10.942
          2.134	  0.176	  0.076	  2.454	 10.627	 44.000	 10.942
          2.134	  0.176	  0.070	  2.454	 10.627	 44.000	 10.942
          2.135	  0.176	  0.048	  2.454	 10.627	 44.000	 10.942
          2.135	  0.175	  0.007	  2.454	 10.627	 44.000	 10.942
          2.136	  0.175	 -0.025	  2.454	 10.627	 44.000	 10.942
          2.136	  0.175	 -0.043	  2.454	 10.627	 44.000	 10.942
          2.137	  0.175	 -0.064	  2.454	 10.627	 44.000	 10.942
          2.137	  0.164	 -0.084	  2.454	 10.627	 44.000	 10.942
          2.138	  0.164	 -0.090	  2.454	 10.627	 44.000	 10.942
          2.138	  0.164	 -0.077	  2.454	 10.627	 44.000	 10.942
          2.139	  0.164	 -0.105	  2.454	 10.627	 44.000	 10.942
          2.139	  0.157	 -0.015	  2.454	 10.627	 44.000	 10.942
          2.140	  0.157	  0.009	  2.454	 10.627	 44.000	 10.942
