   Elapsed time	    ECG	    EMG	oot GSR	and GSR	     HR	   RESP
        713.871	 -0.009	 -0.016	  3.010	 22.635	124.000	 11.234
        713.935	 -0.012	  0.001	  3.016	 22.582	137.000	 11.208
        714.000	 -0.029	 -0.008	  3.021	 22.521	137.000	 11.190
        714.065	 -0.041	 -0.003	  3.026	 22.444	137.000	 11.176
        714.129	 -0.034	 -0.011	  3.032	 22.360	137.000	 11.168
        714.194	 -0.320	  0.005	  3.039	 22.275	137.000	 11.164
        714.258	 -0.062	 -0.001	  3.047	 22.206	137.000	 11.156
        714.323	  0.050	 -0.006	  3.055	 22.159	137.000	 11.142
        714.387	  0.068	 -0.004	  3.061	 22.093	137.000	 11.132
        714.452	 -0.007	 -0.003	  3.069	 22.029	137.000	 11.120
        714.516	 -0.018	 -0.013	  3.075	 21.969	 96.000	 11.110
        714.581	 -0.018	 -0.003	  3.081	 21.902	 96.000	 11.100
        714.645	 -0.031	 -0.002	  3.086	 21.850	 96.000	 11.092
        714.710	 -0.050	 -0.009	  3.091	 21.805	 96.000	 11.088
        714.774	 -0.043	 -0.008	  3.098	 21.756	 96.000	 11.082
        714.839	 -0.464	 -0.005	  3.107	 21.708	 96.000	 11.076
        714.903	  0.008	 -0.010	  3.113	 21.649	 96.000	 11.076
        714.968	  0.030	 -0.005	  3.118	 21.595	 96.000	 11.078
        715.032	  0.000	 -0.006	  3.123	 21.528	 96.000	 11.078
        715.097	 -0.072	 -0.012	  3.127	 21.472	 95.000	 11.080
        715.161	 -0.057	 -0.010	  3.127	 21.421	 95.000	 11.076
        715.226	 -0.054	 -0.009	  3.128	 21.381	 95.000	 11.036
        715.290	 -0.058	 -0.001	  3.125	 21.350	 95.000	 11.034
        715.355	 -0.049	  0.001	  3.122	 21.323	 95.000	 11.040
        715.419	 -0.503	 -0.009	  3.122	 21.299	 95.000	 11.040
        715.484	 -0.009	 -0.001	  3.125	 21.276	 95.000	 11.040
        715.548	  0.069	 -0.008	  3.122	 21.255	 95.000	 11.032
        715.613	  0.106	  0.011	  3.121	 21.241	 95.000	 11.032
        715.677	  0.033	 -0.003	  3.118	 21.244	 95.000	 11.036
        715.742	  0.023	 -0.006	  3.116	 21.258	 73.000	 11.042
        715.806	  0.026	 -0.009	  3.111	 21.272	 73.000	 11.042
        715.871	  0.023	 -0.006	  3.108	 21.289	 73.000	 11.044
        715.935	  0.003	 -0.004	  3.106	 21.309	 73.000	 11.044
        716.000	 -0.205	  0.006	  3.101	 21.330	 73.000	 11.044
        716.065	 -0.174	 -0.018	  3.097	 21.352	 73.000	 11.036
        716.129	  0.101	  0.003	  3.094	 21.372	 73.000	 11.030
        716.194	  0.037	 -0.020	  3.085	 21.366	 73.000	 11.036
        716.258	  0.035	 -0.009	  3.083	 21.354	 73.000	 11.044
        716.323	  0.040	 -0.008	  3.080	 21.335	 73.000	 11.046
        716.387	  0.026	 -0.007	  3.080	 21.306	 73.000	 11.036
        716.452	  0.041	 -0.001	  3.080	 21.274	 73.000	 11.026
        716.516	 -0.426	  0.003	  3.078	 21.243	 73.000	 11.022
        716.581	  0.126	  0.002	  3.076	 21.201	 73.000	 11.022
        716.645	  0.163	  0.003	  3.073	 21.118	 73.000	 11.022
        716.710	  0.109	 -0.013	  3.073	 21.110	 73.000	 11.022
        716.774	  0.102	 -0.019	  3.071	 21.097	 73.000	 11.022
        716.839	  0.093	 -0.009	  3.069	 21.072	 73.000	 11.026
        716.903	  0.057	 -0.016	  3.066	 21.058	 73.000	 11.026
        716.968	  0.077	 -0.009	  3.063	 21.050	 73.000	 11.030
        717.032	 -0.383	 -0.003	  3.059	 21.045	 73.000	 11.026
        717.097	  0.072	  0.001	  3.058	 21.022	101.000	 11.026
        717.161	  0.078	 -0.000	  3.055	 20.991	101.000	 11.030
        717.226	  0.054	  0.005	  3.051	 20.952	101.000	 11.032
        717.290	 -0.019	 -0.007	  3.049	 20.905	101.000	 11.032
        717.355	 -0.010	 -0.014	  3.044	 20.860	 75.000	 11.030
        717.419	 -0.029	 -0.020	  3.043	 20.817	 75.000	 11.030
        717.484	 -0.051	 -0.012	  3.040	 20.775	 75.000	 11.032
        717.548	 -0.069	 -0.003	  3.039	 20.711	 75.000	 11.040
        717.613	 -0.528	 -0.005	  3.035	 20.642	 75.000	 11.042
        717.677	 -0.056	 -0.002	  3.031	 20.587	 75.000	 11.042
        717.742	 -0.030	  0.008	  3.029	 20.532	 75.000	 11.044
        717.806	 -0.027	 -0.003	  3.025	 20.501	 75.000	 11.036
        717.871	 -0.083	 -0.004	  3.021	 20.496	 75.000	 11.024
        717.935	 -0.089	 -0.005	  3.019	 20.436	 75.000	 11.020
        718.000	 -0.094	 -0.012	  3.015	 20.382	 75.000	 11.022
        718.065	 -0.123	 -0.005	  3.013	 20.358	 75.000	 11.024
        718.129	 -0.167	 -0.003	  3.009	 20.326	 75.000	 11.022
        718.194	 -0.253	 -0.000	  3.007	 20.296	 75.000	 11.022
        718.258	 -0.512	 -0.003	  3.003	 20.273	 75.000	 11.024
        718.323	 -0.153	 -0.003	  3.001	 20.250	 75.000	 11.026
        718.387	 -0.170	  0.007	  2.997	 20.232	 75.000	 11.026
        718.452	 -0.219	 -0.002	  2.991	 20.256	 75.000	 11.026
        718.516	 -0.241	 -0.007	  2.989	 20.490	 75.000	 11.030
        718.581	 -0.258	 -0.004	  2.986	 20.624	 75.000	 11.032
        718.645	 -0.529	 -0.011	  2.982	 20.784	 75.000	 11.036
        718.710	 -0.186	 -0.033	  2.979	 20.955	 75.000	 11.034
        718.774	 -0.187	 -0.018	  2.974	 21.135	 75.000	 11.034
        718.839	 -0.244	 -0.011	  2.969	 21.316	 75.000	  0.000
        718.903	 -0.195	 -0.011	  2.964	 21.491	 75.000	  0.000
        718.968	 -0.150	 -0.005	  2.962	 21.658	 75.000	 11.030
        719.032	 -0.132	 -0.010	  2.958	 21.814	 75.000	 11.032
        719.097	 -0.124	 -0.016	  2.956	 21.947	 75.000	 11.040
        719.161	 -0.129	  0.002	  2.953	 22.065	 75.000	 11.044
        719.226	 -0.503	 -0.006	  2.948	 22.169	 75.000	 11.052
        719.290	 -0.004	 -0.001	  2.944	 22.350	 75.000	 11.042
        719.355	  0.023	 -0.010	  2.946	 22.425	 75.000	 11.034
        719.419	  0.053	 -0.007	  2.949	 22.484	 75.000	 11.030
        719.484	  0.093	 -0.014	  2.954	 22.522	 75.000	 11.032
        719.548	  0.110	  0.017	  2.959	 22.551	 75.000	 11.030
        719.613	  0.119	 -0.001	  2.962	 22.571	 75.000	 11.024
        719.677	 -0.071	  0.009	  2.968	 22.561	 75.000	 11.024
        719.742	  0.027	 -0.007	  2.977	 22.322	 75.000	 11.030
        719.806	  0.294	 -0.007	  2.985	 22.343	 75.000	 11.030
        719.871	  0.315	 -0.003	  3.003	 22.433	 75.000	 11.032
        719.935	  0.298	 -0.017	  3.021	 22.445	 75.000	 11.034
        720.000	  0.284	 -0.009	  3.041	 22.434	 75.000	 11.032
        720.065	  0.253	 -0.018	  3.063	 22.418	 75.000	 11.034
        720.129	  0.252	 -0.018	  3.083	 22.389	 75.000	 11.034
        720.194	  0.227	  0.011	  3.102	 22.344	 75.000	 11.036
        720.258	 -0.183	 -0.003	  3.122	 22.325	 75.000	 11.036
        720.323	  0.202	  0.001	  3.142	 22.284	 75.000	 11.036
        720.387	  0.257	  0.038	  3.158	 22.232	 75.000	 11.042
        720.452	  0.233	 -0.026	  3.193	 22.046	 75.000	 11.044
        720.516	  0.182	 -0.016	  3.208	 21.768	 75.000	 11.048
        720.581	  0.175	  0.005	  3.223	 21.757	 75.000	 11.058
        720.645	  0.146	 -0.031	  3.239	 21.800	 75.000	 11.062
        720.710	  0.131	 -0.022	  3.258	 21.763	 75.000	 11.068
        720.774	 -0.315	 -0.030	  3.275	 21.688	 75.000	 11.090
        720.839	  0.152	 -0.006	  3.290	 21.678	 64.000	 11.120
        720.903	  0.193	  0.005	  3.305	 21.686	 64.000	 11.154
        720.968	  0.186	  0.002	  3.315	 21.698	 64.000	 11.190
        721.032	  0.147	  0.007	  3.323	 21.700	 64.000	 11.324
        721.097	  0.184	 -0.002	  3.331	 21.626	 64.000	 11.376
        721.161	  0.206	  0.014	  3.341	 21.539	 64.000	 11.422
        721.226	  0.207	  0.030	  3.361	 21.287	 64.000	 11.472
        721.290	 -0.185	  0.005	  3.370	 21.182	 64.000	 11.520
        721.355	  0.212	 -0.029	  3.380	 21.049	 64.000	 11.568
        721.419	  0.291	  0.001	  3.390	 20.921	 64.000	 11.618
        721.484	  0.286	  0.009	  3.399	 20.828	 64.000	 11.666
        721.548	  0.224	 -0.018	  3.408	 20.711	 64.000	 11.710
        721.613	  0.209	  0.002	  3.422	 20.585	 64.000	 11.756
        721.677	  0.201	 -0.021	  3.437	 20.484	 64.000	 11.804
        721.742	  0.193	  0.000	  3.447	 20.378	 64.000	 11.852
        721.806	  0.189	 -0.008	  3.450	 20.281	 64.000	 11.930
        721.871	 -0.109	 -0.015	  3.453	 20.191	 64.000	 11.942
        721.935	  0.070	 -0.001	  3.455	 20.138	 64.000	 11.930
        722.000	  0.193	 -0.007	  3.455	 20.091	 64.000	 11.942
        722.065	  0.176	 -0.002	  3.455	 20.063	 64.000	 11.942
        722.129	  0.115	 -0.006	  3.454	 20.069	 64.000	 11.930
        722.194	  0.115	 -0.010	  3.451	 20.016	 64.000	 11.916
        722.258	  0.108	  0.000	  3.449	 19.875	 64.000	 11.896
        722.323	  0.098	 -0.001	  3.446	 19.775	 64.000	 11.884
        722.387	  0.072	  0.006	  3.443	 19.758	 64.000	 11.866
        722.452	 -0.002	 -0.006	  3.447	 19.764	 64.000	 11.848
        722.516	 -0.254	 -0.005	  3.450	 19.776	 64.000	 11.826
        722.581	  0.111	 -0.006	  3.447	 19.794	 64.000	 11.806
        722.645	  0.102	  0.005	  3.446	 19.809	 64.000	 11.792
        722.710	  0.050	 -0.009	  3.442	 19.822	 64.000	 11.776
        722.774	  0.066	  0.004	  3.437	 19.848	 64.000	 11.760
        722.839	  0.061	 -0.008	  3.434	 19.883	 64.000	 11.742
        722.903	  0.055	 -0.006	  3.432	 19.907	 64.000	 11.728
        722.968	  0.045	 -0.002	  3.427	 19.907	 64.000	 11.718
        723.032	  0.012	 -0.011	  3.429	 19.898	 64.000	 11.704
        723.097	 -0.260	  0.001	  3.431	 19.908	 64.000	 11.678
        723.161	  0.086	 -0.006	  3.432	 19.908	103.000	 11.656
        723.226	  0.074	 -0.007	  3.425	 19.901	103.000	 11.632
        723.290	  0.042	 -0.017	  3.419	 19.883	103.000	 11.612
        723.355	  0.030	 -0.010	  3.418	 19.856	103.000	 11.598
        723.419	  0.017	 -0.007	  3.419	 19.823	103.000	 11.584
        723.484	  0.015	  0.010	  3.419	 19.780	103.000	 11.566
        723.548	 -0.015	  0.006	  3.414	 19.741	103.000	 11.550
        723.613	 -0.215	 -0.001	  3.408	 19.698	103.000	 11.510
        723.677	  0.132	  0.001	  3.400	 19.665	103.000	 11.490
        723.742	  0.156	 -0.000	  3.398	 19.630	103.000	 11.472
        723.806	  0.089	 -0.010	  3.394	 19.592	103.000	 11.452
        723.871	  0.079	 -0.019	  3.389	 19.559	103.000	 11.434
        723.935	  0.070	  0.005	  3.384	 19.529	103.000	 11.420
        724.000	  0.065	 -0.001	  3.373	 19.502	148.000	 11.408
        724.065	  0.046	 -0.002	  3.364	 19.468	148.000	 11.396
        724.129	 -0.110	 -0.004	  3.357	 19.417	148.000	 11.384
        724.194	 -0.081	 -0.016	  3.351	 19.369	148.000	 11.372
        724.258	  0.112	 -0.003	  3.345	 19.325	148.000	 11.364
        724.323	  0.108	  0.000	  3.338	 19.244	148.000	 11.352
        724.387	  0.056	 -0.007	  3.332	 19.190	148.000	 11.340
        724.452	  0.051	 -0.014	  3.323	 19.170	148.000	 11.318
        724.516	  0.051	 -0.010	  3.317	 19.155	148.000	 11.286
        724.581	  0.031	 -0.018	  3.311	 19.143	148.000	 11.264
        724.645	  0.005	 -0.009	  3.303	 19.134	148.000	 11.218
        724.710	 -0.192	 -0.004	  3.296	 19.118	104.000	 11.200
        724.774	 -0.092	 -0.007	  3.290	 19.093	104.000	 11.188
        724.839	  0.080	 -0.000	  3.286	 19.070	104.000	 11.174
        724.903	  0.059	  0.003	  3.281	 19.063	104.000	 11.164
        724.968	  0.006	 -0.011	  3.275	 19.056	104.000	 11.158
        725.032	  0.000	  0.011	  3.269	 19.041	 82.000	 11.148
        725.097	  0.000	  0.005	  3.263	 19.032	 82.000	 11.134
        725.161	 -0.005	 -0.011	  3.255	 19.017	 82.000	 11.126
        725.226	 -0.040	 -0.007	  3.250	 18.998	 82.000	 11.120
        725.290	 -0.239	  0.006	  3.245	 18.965	 82.000	 11.118
        725.355	 -0.172	 -0.009	  3.238	 18.923	 82.000	 11.112
        725.419	  0.017	 -0.015	  3.233	 18.884	 82.000	 11.104
        725.484	 -0.009	 -0.003	  3.225	 18.853	 82.000	 11.102
        725.548	 -0.060	 -0.000	  3.220	 18.826	 82.000	 11.104
        725.613	 -0.005	 -0.025	  3.215	 18.807	 82.000	 11.102
        725.677	 -0.007	 -0.010	  3.210	 18.792	 82.000	 11.088
        725.742	 -0.033	 -0.018	  3.205	 18.778	 82.000	 11.074
        725.806	  0.016	  0.004	  3.200	 18.766	 82.000	 11.066
        725.871	 -0.350	 -0.008	  3.195	 18.751	 82.000	 11.064
        725.935	  0.067	 -0.003	  3.188	 18.730	 82.000	 11.064
        726.000	  0.106	 -0.005	  3.183	 18.708	 82.000	 11.062
        726.065	  0.118	 -0.003	  3.178	 18.688	 82.000	 11.062
        726.129	  0.069	 -0.003	  3.173	 18.670	 82.000	 11.058
        726.194	  0.094	 -0.001	  3.156	 18.613	 82.000	 11.064
        726.258	  0.131	  0.012	  3.152	 18.593	 82.000	 11.066
        726.323	 -0.243	  0.014	  3.147	 18.576	 82.000	 11.064
        726.387	  0.212	  0.002	  3.141	 18.555	 61.000	 11.062
        726.452	  0.261	  0.006	  3.137	 18.525	 61.000	 11.066
        726.516	  0.272	 -0.007	  3.133	 18.486	 61.000	 11.064
        726.581	  0.233	 -0.006	  3.128	 18.455	 61.000	 11.066
        726.645	  0.260	 -0.013	  3.123	 18.431	 61.000	 11.064
        726.710	  0.268	 -0.008	  3.117	 18.414	 61.000	 11.066
        726.774	  0.264	 -0.017	  3.113	 18.408	 61.000	 11.068
        726.839	  0.254	 -0.021	  3.108	 18.418	 61.000	 11.068
        726.903	 -0.094	 -0.011	  3.103	 18.444	 61.000	 11.074
        726.968	  0.252	 -0.013	  3.098	 18.487	 61.000	 11.070
        727.032	  0.310	 -0.002	  3.094	 18.551	 61.000	 11.062
        727.097	  0.319	 -0.002	  3.089	 18.638	 61.000	 11.056
        727.161	  0.298	 -0.003	  3.081	 18.857	 61.000	 11.056
        727.226	  0.382	  0.001	  3.076	 18.990	 61.000	 11.058
        727.290	  0.445	 -0.009	  3.071	 19.124	 61.000	 11.062
        727.355	  0.533	 -0.011	  3.069	 19.243	 61.000	 11.064
        727.419	  0.294	 -0.008	  3.064	 19.361	 61.000	 11.070
        727.484	  0.698	 -0.018	  3.059	 19.468	 61.000	 11.080
        727.548	  0.819	  0.004	  3.055	 19.555	 61.000	 11.098
        727.613	  0.902	  0.002	  3.051	 19.626	 61.000	 11.120
        727.677	  0.927	 -0.014	  3.045	 19.739	 61.000	 11.146
        727.742	  1.076	  0.004	  3.041	 19.784	 61.000	 11.188
        727.806	  1.180	 -0.006	  3.039	 19.830	 61.000	 11.240
        727.871	  1.251	 -0.013	  3.038	 19.873	 61.000	 11.296
        727.935	  0.896	 -0.008	  3.038	 19.912	 61.000	 11.352
        728.000	  1.244	 -0.006	  3.038	 19.952	 61.000	 11.408
        728.065	  1.181	 -0.001	  3.038	 19.988	 61.000	 11.466
        728.129	  1.060	 -0.006	  3.038	 20.023	 61.000	 11.530
        728.194	  1.006	 -0.006	  3.039	 20.086	 61.000	 11.590
        728.258	  0.734	 -0.005	  3.040	 20.107	 61.000	 11.654
        728.323	  0.636	 -0.004	  3.041	 20.126	 61.000	 11.722
        728.387	  0.580	 -0.002	  3.044	 20.152	 61.000	 11.786
        728.452	  0.144	 -0.005	  3.046	 20.188	 61.000	 11.840
        728.516	  0.488	 -0.008	  3.050	 20.236	372.000	 11.888
        728.581	  0.422	  0.006	  3.053	 20.302	372.000	 11.936
        728.645	  0.349	 -0.012	  3.056	 20.379	372.000	 11.984
        728.710	  0.314	 -0.003	  3.059	 20.476	372.000	 12.042
        728.774	  0.271	 -0.003	  3.064	 20.568	372.000	 12.094
        728.839	  0.167	 -0.013	  3.068	 20.658	372.000	 12.142
        728.903	  0.074	 -0.000	  3.071	 20.735	372.000	 12.190
        728.968	 -0.002	  0.003	  3.077	 20.772	372.000	 12.238
        729.032	 -0.372	 -0.004	  3.081	 20.772	372.000	 12.290
        729.097	 -0.031	  0.003	  3.086	 20.806	372.000	 12.340
        729.161	 -0.069	 -0.006	  3.092	 20.815	372.000	 12.394
        729.226	 -0.110	 -0.006	  3.098	 20.841	372.000	 12.444
        729.290	 -0.151	 -0.013	  3.106	 20.848	372.000	 12.492
        729.355	 -0.163	 -0.005	  3.114	 20.909	372.000	 12.528
        729.419	 -0.220	 -0.000	  3.122	 20.915	372.000	 12.556
        729.484	 -0.232	 -0.007	  3.132	 20.868	372.000	 12.562
        729.548	 -0.678	 -0.004	  3.158	 20.777	372.000	 12.558
        729.613	 -0.214	 -0.005	  3.173	 20.783	372.000	 12.548
        729.677	 -0.217	  0.000	  3.188	 20.775	372.000	 12.536
        729.742	 -0.327	 -0.009	  3.203	 20.763	372.000	 12.514
        729.806	 -0.339	 -0.020	  3.220	 20.726	372.000	 12.484
        729.871	 -0.339	  0.002	  3.238	 20.680	372.000	 12.452
        729.935	 -0.369	  0.001	  3.257	 20.630	372.000	 12.414
        730.000	 -0.371	 -0.010	  3.276	 20.578	372.000	 12.368
        730.065	 -0.863	  0.000	  3.294	 20.584	372.000	 12.314
        730.129	 -0.326	 -0.016	  3.314	 20.596	372.000	 12.262
        730.194	 -0.318	  0.006	  3.332	 20.637	372.000	 12.206
        730.258	 -0.336	 -0.001	  3.351	 20.674	372.000	 12.152
        730.323	 -0.380	 -0.019	  3.368	 20.700	372.000	 12.094
        730.387	 -0.376	 -0.004	  3.404	 20.802	372.000	 12.036
        730.452	 -0.376	 -0.004	  3.404	 20.802	372.000	 11.972
        730.516	 -0.414	 -0.007	  3.438	 20.993	372.000	 11.910
        730.581	 -0.900	 -0.007	  3.454	 21.131	372.000	 11.852
        730.645	 -0.359	 -0.005	  3.473	 21.212	372.000	 11.794
        730.710	 -0.344	 -0.005	  3.491	 21.244	372.000	 11.734
        730.774	 -0.382	  0.000	  3.508	 21.233	372.000	 11.670
        730.839	 -0.403	 -0.022	  3.524	 21.267	372.000	 11.616
        730.903	 -0.385	 -0.003	  3.538	 21.343	372.000	 11.564
        730.968	 -0.375	 -0.004	  3.555	 21.419	372.000	 11.518
        731.032	 -0.397	  0.002	  3.572	 21.507	372.000	 11.474
        731.097	 -0.389	 -0.004	  3.592	 21.576	372.000	 11.438
        731.161	 -0.810	 -0.004	  3.613	 21.644	372.000	 11.408
        731.226	 -0.335	 -0.005	  3.638	 21.727	372.000	 11.388
        731.290	 -0.304	 -0.009	  3.694	 21.884	372.000	 11.358
        731.355	 -0.351	 -0.017	  3.729	 22.025	372.000	 11.314
        731.419	 -0.347	 -0.010	  3.767	 22.195	372.000	 11.276
        731.484	 -0.333	  0.004	  3.799	 22.372	372.000	 11.252
        731.548	 -0.343	 -0.005	  3.836	 22.525	372.000	 11.236
        731.613	 -0.304	  0.003	  3.872	 22.660	372.000	 11.218
        731.677	 -0.677	 -0.006	  3.908	 22.820	372.000	 11.200
        731.742	 -0.234	 -0.006	  3.949	 22.989	372.000	 11.190
        731.806	 -0.224	 -0.002	  3.988	 23.163	372.000	 11.180
        731.871	 -0.268	 -0.004	  4.023	 23.361	372.000	 11.170
        731.935	 -0.278	 -0.008	  4.058	 23.570	372.000	 11.158
        732.000	 -0.272	 -0.008	  4.091	 23.701	372.000	 11.148
        732.065	 -0.279	 -0.006	  4.121	 23.812	372.000	 11.140
        732.129	 -0.276	  0.000	  4.150	 24.023	372.000	 11.130
        732.194	 -0.581	 -0.004	  4.177	 24.223	372.000	 11.122
        732.258	 -0.338	 -0.015	  4.202	 24.374	372.000	 11.114
        732.323	 -0.215	 -0.007	  4.228	 24.506	372.000	 11.110
        732.387	 -0.212	 -0.003	  4.255	 24.644	372.000	 11.104
        732.452	 -0.246	  0.002	  4.314	 24.864	372.000	 11.098
        732.516	 -0.213	 -0.001	  4.351	 24.936	372.000	 11.090
        732.581	 -0.184	  0.009	  4.382	 25.017	372.000	 11.088
        732.645	 -0.175	 -0.015	  4.411	 25.162	372.000	 11.088
        732.710	 -0.600	 -0.004	  4.438	 25.253	372.000	 11.090
        732.774	 -0.280	 -0.019	  4.463	 25.295	372.000	 11.086
        732.839	 -0.140	 -0.007	  4.487	 25.331	372.000	 11.074
        732.903	 -0.130	  0.001	  4.507	 25.367	372.000	 11.052
        732.968	 -0.187	 -0.013	  4.524	 25.379	372.000	 11.046
        733.032	 -0.173	  0.001	  4.542	 25.373	372.000	 11.044
        733.097	 -0.150	 -0.014	  4.560	 25.357	372.000	 11.046
        733.161	 -0.090	 -0.016	  4.578	 25.315	372.000	 11.044
        733.226	 -0.081	 -0.020	  4.595	 25.293	372.000	 11.044
        733.290	 -0.398	  0.001	  4.606	 25.356	372.000	 11.046
        733.355	 -0.153	 -0.000	  4.617	 25.469	372.000	 11.046
        733.419	 -0.049	 -0.001	  4.630	 25.621	372.000	 11.046
        733.484	 -0.062	  0.014	  4.643	 25.774	372.000	 11.046
        733.548	 -0.092	 -0.011	  4.655	 25.890	372.000	 11.046
        733.613	 -0.097	 -0.006	  4.665	 26.027	372.000	 11.046
        733.677	 -0.094	 -0.004	  4.675	 26.143	372.000	 11.046
        733.742	 -0.113	 -0.017	  4.684	 26.277	372.000	 11.046
        733.806	 -0.127	 -0.001	  4.693	 26.413	372.000	 11.044
        733.871	 -0.311	 -0.001	  4.699	 26.501	372.000	 11.044
        733.935	 -0.288	 -0.014	  4.707	 26.599	372.000	 11.048
        734.000	 -0.042	  0.001	  4.731	 26.773	372.000	 11.052
        734.065	  0.136	 -0.003	  4.751	 26.807	372.000	 11.052
        734.129	  0.641	 -0.028	  4.776	 26.763	372.000	 11.056
        734.194	  0.929	 -0.053	  4.815	 26.709	372.000	 11.046
